,ASF,Connectivity,Future_Drawdown
2012-10-19,0.397810238083518,0.0971590562923758,0.03898613288307876
2012-10-20,0.39754777592393525,0.10460162814589104,0.03898613288307876
2012-10-21,0.39728662961152966,0.10460762561829283,0.03898613288307876
2012-10-22,0.39703110229908706,0.10236113540628122,0.03349614238259455
2012-10-23,0.3967939047806711,0.09487087016710861,0.0374712544238835
2012-10-24,0.39663817059820883,0.10020981269200217,0.050743935561780265
2012-10-25,0.396491811951786,0.10286248210463678,0.05323474792981206
2012-10-26,0.3963625473931627,0.10587778988721894,0.05323474792981206
2012-10-27,0.39623558729201913,0.10751909087430486,0.05323474792981206
2012-10-28,0.3961091183793866,0.10750682324517438,0.05323474792981206
2012-10-29,0.3959814604800346,0.10774591578774372,0.05323474792981206
2012-10-30,0.3958686410001147,0.10577842424642515,0.05323474792981206
2012-10-31,0.39576370748630646,0.10593295056194406,0.05323474792981206
2012-11-01,0.39564372918416774,0.10905891889943785,0.05323474792981206
2012-11-02,0.3954989661281208,0.100724190451355,0.05323474792981206
2012-11-03,0.3954231714161055,0.11371071525931757,0.05323474792981206
2012-11-04,0.395347257084489,0.1138068659705825,0.05323474792981206
2012-11-05,0.39527200118740496,0.1137791732086604,0.05323474792981206
2012-11-06,0.3951678388830796,0.11537220391459772,0.030327012566951375
2012-11-07,0.39512624046944644,0.12080698179059329,0.021513079308703147
2012-11-08,0.3951326827723297,0.11936765175396435,0.021513079308703147
2012-11-09,0.3950745542104046,0.12245782824986477,0.021513079308703147
2012-11-10,0.39501318156288034,0.12701731672891764,0.02151194931749859
2012-11-11,0.39495203673939844,0.12704728693033865,0.021239542865633346
2012-11-12,0.3948912021785673,0.12704365820988386,0.016377166477758966
2012-11-13,0.39480839125377765,0.1294927594304786,0.0076041707153934705
2012-11-14,0.394726836404226,0.1284960053644508,0.0076041707153934705
2012-11-15,0.39459618829118404,0.12054137756993732,0.0076041707153934705
2012-11-16,0.394379805834838,0.11054249168749873,0.0076041707153934705
2012-11-17,0.3941533581922856,0.10596576901533426,0.0076041707153934705
2012-11-18,0.3939280655236678,0.10590585443477908,0.0076041707153934705
2012-11-19,0.3937039763770592,0.10553102779695038,0.0076041707153934705
2012-11-20,0.39356789693264066,0.12230485927766929,0.0076041707153934705
2012-11-21,0.39343923151068366,0.1258804390333615,0.009833754852623416
2012-11-22,0.3933365469369735,0.1313547342494522,0.009839519946017084
2012-11-23,0.39324774081800107,0.13476758682723994,0.009849488895378013
2012-11-24,0.3931776604581423,0.14275297162409858,0.009849488895378013
2012-11-25,0.3931079009464885,0.14286579321420798,0.009849488895378013
2012-11-26,0.39303845437362145,0.1429287725695261,0.009849488895378013
2012-11-27,0.3929575473313799,0.14221493696432713,0.009849488895378013
2012-11-28,0.3928575343083408,0.14448468036745532,0.010745713448237994
2012-11-29,0.3927142379121756,0.13868454279730597,0.01075240055724661
2012-11-30,0.3925279402728442,0.1397037135698388,0.010755485715453457
2012-12-01,0.3923267756729487,0.13990742021416802,0.014277535338791824
2012-12-02,0.3921266071253438,0.13991612526297026,0.014279095074993777
2012-12-03,0.3919274796838107,0.1398822925406587,0.01687643377479802
2012-12-04,0.39172944017026556,0.1356967329059475,0.018166603680212477
2012-12-05,0.3915204026618597,0.13457647443561488,0.028713102889577666
2012-12-06,0.39132848697540534,0.13936657360904905,0.028714204583248085
2012-12-07,0.39106165032041335,0.13595432057562432,0.028714204583248085
2012-12-10,0.3908010696068713,0.1315009038228941,0.028714204583248085
2012-12-11,0.39053427816964537,0.13563634630524907,0.028714204583248085
2012-12-12,0.39028357674290765,0.1357378019333477,0.028714204583248085
2012-12-13,0.3900058199451877,0.13512907292757756,0.028714204583248085
2012-12-14,0.3897957568775585,0.14416676633304878,0.028714204583248085
2012-12-15,0.38957117400993246,0.14329182271095522,0.028714204583248085
2012-12-16,0.389365138887993,0.1431318285046563,0.028714204583248085
2012-12-17,0.3891688337447172,0.14423653603386666,0.028714204583248085
2012-12-18,0.3889888818692672,0.14127951148766313,0.0268415065162848
2012-12-19,0.38880433205854326,0.1335399546067899,0.0268415065162848
2012-12-20,0.38859590280605133,0.13673582605775159,0.01816367275763116
2012-12-21,0.3883545512549681,0.13267114607430025,0.018157035747288566
2012-12-22,0.38813196029252545,0.13291138199022953,0.01815397367230583
2012-12-23,0.3879297820372822,0.13065909387509475,0.014645774811897109
2012-12-24,0.38762797096649165,0.12798308743282602,0.014644215655903669
2012-12-25,0.38732441513485005,0.12819209624114866,0.012040979603309
2012-12-26,0.38702239191018956,0.1282087801544498,0.010742760373166411
2012-12-27,0.3867029102056389,0.12704136386015807,0.006620441650648818
2012-12-28,0.386319421486934,0.12740369099456236,0.006620441650648818
2012-12-29,0.3859648356172337,0.12010702571473846,0.006620441650648818
2012-12-30,0.3856195219078554,0.12318656366411992,0.006620441650648818
2012-12-31,0.385306223341048,0.12424412481500681,0.006620441650648818
2013-01-01,0.3850580662655427,0.11737548392765412,0.006620441650648818
2013-01-02,0.3848126942711406,0.11807163521362081,0.006620441650648818
2013-01-03,0.3846623077307025,0.1105754779591497,0.006620441650648818
2013-01-04,0.38448295917229464,0.11891560933004056,0.006618086761895831
2013-01-05,0.38430300823640895,0.11694635983971761,0.006618086761895831
2013-01-06,0.3841171656629134,0.12432311194684763,0.0034239310420354713
2013-01-07,0.3838821031956487,0.10293617789711614,0.0008168054862892742
2013-01-08,0.3836426256643375,0.10185016096478738,0.0008168054862892742
2013-01-09,0.3834001834891092,0.10077402820362769,0.003374931905783614
2013-01-10,0.3831749197997508,0.0996758348185802,0.005879009977642889
2013-01-11,0.3829386490110837,0.10309981934518658,0.005879009977642889
2013-01-12,0.38257361561864456,0.10085853484493053,0.005879009977642889
2013-01-13,0.3822335119715766,0.10612091370687825,0.005879009977642889
2013-01-14,0.38190625411097817,0.1080318628433056,0.010329970912944493
2013-01-15,0.3815760177068928,0.10753774979456539,0.010329970912944493
2013-01-16,0.3812347269370559,0.10464940546943186,0.010329970912944493
2013-01-17,0.3809127357236369,0.10085602089178286,0.010329970912944493
2013-01-18,0.3805998070618315,0.10546757813026687,0.010329970912944493
2013-01-19,0.3802801482156804,0.11272321766680791,0.010329970912944493
2013-01-20,0.37996945938699095,0.11409663759475148,0.010329970912944493
2013-01-21,0.3796720843728179,0.11571456003254715,0.010329970912944493
2013-01-22,0.3793691978691088,0.11208758629333487,0.010329970912944493
2013-01-23,0.37906451495479593,0.11467880761121148,0.010329970912944493
2013-01-24,0.37866250792618944,0.09131073311561903,0.010329970912944493
2013-01-25,0.37826541144733056,0.08497160704124865,0.010329970912944493
2013-01-26,0.3778643175154786,0.08411544728857155,0.010329970912944493
2013-01-27,0.3774668502207541,0.08482289735233176,0.010329970912944493
2013-01-28,0.37707739993751266,0.07180408345586294,0.010329970912944493
2013-01-29,0.37668189813404124,0.07075614544954698,0.010329970912944493
2013-01-30,0.376288393976434,0.07199384718254444,0.010329970912944493
2013-01-31,0.3758874007883508,0.0683618065078592,0.014960698448587448
2013-02-01,0.37546361212837953,0.0635705663160089,0.014960698448587448
2013-02-02,0.3750825892831845,0.06735914722815518,0.014960698448587448
2013-02-03,0.3747083073453707,0.06445868152060304,0.014960698448587448
2013-02-04,0.3743434702908114,0.06470935493461998,0.021362256688704024
2013-02-05,0.3740536163167187,0.06721309403924043,0.021362256688704024
2013-02-06,0.3737868328633457,0.06779429560441973,0.021362256688704024
2013-02-07,0.37351727360887765,0.06898908951302164,0.021362256688704024
2013-02-08,0.3732471294153305,0.06939763081311759,0.021362256688704024
2013-02-09,0.3729949309389983,0.06888985673638692,0.021362256688704024
2013-02-10,0.3727554200986375,0.07224395632105526,0.021362256688704024
2013-02-11,0.3725449336513924,0.07184099308840118,0.021362256688704024
2013-02-12,0.372332951124298,0.0672702471229403,0.021362256688704024
2013-02-13,0.3721111170080388,0.06730960068842402,0.021362256688704024
2013-02-14,0.371903375364279,0.07096695809415139,0.021362256688704024
2013-02-15,0.3716741329488362,0.061963665155258855,0.021362256688704024
2013-02-16,0.371451493799725,0.07006201415213158,0.021362256688704024
2013-02-17,0.371230001978977,0.06995746550055985,0.021362256688704024
2013-02-18,0.3710096101767582,0.06996172741354145,0.021362256688704024
2013-02-19,0.37077691164423926,0.0717456207550874,0.015150911497213627
2013-02-20,0.3705371036892168,0.08323243067854538,0.015150911497213627
2013-02-21,0.37044152756636406,0.10519041602124726,0.015150911497213627
2013-02-22,0.37036744594535126,0.10527819311224192,0.015133535444672348
2013-02-23,0.3702887543046489,0.10720366223817383,0.015133535444672348
2013-02-24,0.37021042318160924,0.10720001357635361,0.0017283628541997188
2013-02-25,0.37013247280760514,0.1071825373364649,0.005479619505290204
2013-02-26,0.3701249586649417,0.10096635254291332,0.005846387105582852
2013-02-27,0.37011689891560967,0.10093727152565632,0.005846387105582852
2013-02-28,0.3701832700867117,0.10441214761690988,0.007337188007794566
2013-03-01,0.3702515474537938,0.10112507380935669,0.007337188007794566
2013-03-02,0.3703024073009856,0.10000331241140316,0.007337188007794566
2013-03-03,0.3703529794219069,0.1000252454698858,0.007337188007794566
2013-03-04,0.37040329927430504,0.10000718633570627,0.007337188007794566
2013-03-05,0.37037882874310113,0.10400660735035007,0.007337188007794566
2013-03-06,0.37037038760184365,0.11363125904667085,0.007337188007794566
2013-03-07,0.3702700269109594,0.12126582221095394,0.007337188007794566
2013-03-08,0.3702193302231658,0.1059582209155712,0.007337188007794566
2013-03-09,0.3701549675536733,0.10373669327860091,0.007337188007794566
2013-03-10,0.370089057050843,0.10322208743814096,0.007337188007794566
2013-03-11,0.37002309877833334,0.10315772143134821,0.007337188007794566
2013-03-12,0.36995971755302504,0.10430730242336302,0.007337188007794566
2013-03-13,0.36989527270025524,0.10186852421048778,0.00805490570930724
2013-03-14,0.3698356950519382,0.10167539744420462,0.00805490570930724
2013-03-15,0.3697977573398505,0.096260036240569,0.00805490570930724
2013-03-16,0.369771642146927,0.0948449269530587,0.00805490570930724
2013-03-17,0.3697456824288039,0.09485712812141536,0.00805490570930724
2013-03-18,0.36971985858090617,0.09483438502581311,0.00805490570930724
2013-03-19,0.36970386386989995,0.09387411673024045,0.00805490570930724
2013-03-20,0.3697024463059356,0.08923334976483135,0.00805490570930724
2013-03-21,0.3697389772341406,0.09046986410251687,0.00805490570930724
2013-03-22,0.3697913611041461,0.07899414246843892,0.00805490570930724
2013-03-23,0.36986944278715833,0.07817760417617378,0.00805490570930724
2013-03-24,0.36994554464163537,0.0782689418650031,0.00805490570930724
2013-03-25,0.3700185950625814,0.07790533363483593,0.02349010030260454
2013-03-26,0.37005501235365335,0.07710922360304359,0.02349010030260454
2013-03-27,0.3700835928267,0.07624448178425404,0.02349010030260454
2013-03-28,0.37013183922959436,0.07793109251234236,0.028054301998770327
2013-03-29,0.37021770163596024,0.07868610663676359,0.028054301998770327
2013-03-30,0.37031245580427136,0.07910871846651728,0.028054301998770327
2013-03-31,0.37040684876837143,0.07912815658952649,0.028054301998770327
2013-04-01,0.3705007218506352,0.07910781945969396,0.028054301998770327
2013-04-02,0.3705773884948304,0.07420431972665703,0.028054301998770327
2013-04-03,0.3706376831174855,0.07049512773184513,0.028054301998770327
2013-04-04,0.37074781477453705,0.06831275668072256,0.028054301998770327
2013-04-05,0.37082516927380305,0.06920707264534803,0.028054301998770327
2013-04-06,0.3708545491504195,0.07303334761155554,0.028054301998770327
2013-04-07,0.3708837890422792,0.07290823291132653,0.028054301998770327
2013-04-08,0.3709109066017656,0.07306509858788646,0.028054301998770327
2013-04-09,0.3708749305379629,0.07225969547679749,0.028054301998770327
2013-04-10,0.3708026192567286,0.07902425313984239,0.028054301998770327
2013-04-11,0.3707746490817615,0.061349444325334054,0.026441742212585946
2013-04-12,0.37073035271504845,0.05623092448904821,0.025344174865183845
2013-04-13,0.3706745630368605,0.0612466961995714,0.025206804458780943
2013-04-14,0.3706140699333044,0.0619319546713884,0.01551956704317281
2013-04-15,0.37055346113000026,0.06200459859694641,0.01551956704317281
2013-04-16,0.37070207158494284,0.10693202679542058,0.011020917750232829
2013-04-17,0.37091770774859767,0.10362910455197585,0.011020917750232829
2013-04-18,0.37120717424289545,0.09403552626298418,0.011020917750232829
2013-04-19,0.3714648681115307,0.08804799923557234,0.011020917750232829
2013-04-20,0.37169370977162813,0.08562793971326019,0.011020917750232829
2013-04-21,0.37192156992021114,0.08563475845993032,0.011020917750232829
2013-04-22,0.3721476985345764,0.08570492269586603,0.011020917750232829
2013-04-23,0.3723681469317138,0.08737290752892388,0.011020917750232829
2013-04-24,0.3725617935414433,0.08388269173038923,0.011020917750232829
2013-04-25,0.372685732411292,0.07260014282754987,0.011020917750232829
2013-04-26,0.3728112512883522,0.06987399084236898,0.011020917750232829
2013-04-27,0.3729325087727395,0.06920925124677225,0.011020917750232829
2013-04-28,0.3730524899185495,0.0693683868175353,0.011020917750232829
2013-04-29,0.3731720475532913,0.06929674967687564,0.011020917750232829
2013-04-30,0.37323473926630696,0.07637733022949494,0.0024399077054008803
2013-05-01,0.373281455551349,0.0750328661262412,0.007013281798712189
2013-05-02,0.37332845552305194,0.08306844396338993,0.007595330544893165
2013-05-03,0.37335455905989867,0.07688099106528133,0.007595330544893165
2013-05-04,0.3734099112793979,0.07624740086420026,0.007595330544893165
2013-05-05,0.37346494164043903,0.0760491347821506,0.007595330544893165
2013-05-06,0.37351982661703714,0.07600435658564238,0.007595330544893165
2013-05-07,0.3735828465506455,0.07541652089996319,0.007595330544893165
2013-05-08,0.37363680376695996,0.0705976492046043,0.007595330544893165
2013-05-09,0.3737070192894429,0.07263755568051246,0.007595330544893165
2013-05-10,0.373783572040891,0.07681116859862416,0.016959813495596596
2013-05-11,0.37385957157100125,0.07751051371710442,0.016959813495596596
2013-05-12,0.3739347518709755,0.07765745182405576,0.01724447004184048
2013-05-13,0.37400967040695027,0.0776291801110068,0.01724447004184048
2013-05-14,0.3740787527767522,0.07932353954253925,0.01724447004184048
2013-05-15,0.374129958236986,0.07577691286239914,0.028019460035189615
2013-05-16,0.3741652545883982,0.07440058932003274,0.028019460035189615
2013-05-17,0.3741856370221344,0.07334099211600434,0.028019460035189615
2013-05-18,0.3742063260184882,0.07038882641481868,0.028019460035189615
2013-05-19,0.3742268754015767,0.07039573871590188,0.028019460035189615
2013-05-20,0.3742471755873006,0.07042406720938413,0.028019460035189615
2013-05-21,0.37426081395488786,0.06950452927657041,0.028019460035189615
2013-05-22,0.37426858508521077,0.0705263428071037,0.028019460035189615
2013-05-23,0.3742304740432016,0.08406232353945278,0.028019460035189615
2013-05-24,0.374168516260534,0.08568343866486565,0.028019460035189615
2013-05-25,0.37411125331822587,0.0839756143563375,0.028019460035189615
2013-05-26,0.3740553219792753,0.08379753230323919,0.028019460035189615
2013-05-27,0.37399962138403386,0.083854460198242,0.028019460035189615
2013-05-28,0.37395630976648847,0.08437058538441629,0.023991725210647605
2013-05-29,0.37391844703693966,0.0808951992738749,0.023991725210647605
2013-05-30,0.37389346092689657,0.07681222848410282,0.03597915651225777
2013-05-31,0.3738713833014629,0.07832533992418111,0.03597915651225777
2013-06-01,0.3738511169160668,0.08711515533179218,0.03597915651225777
2013-06-02,0.3738308429306134,0.08712957776854222,0.04401693295171854
2013-06-03,0.3738099687323943,0.08722810363577203,0.04401693295171854
2013-06-04,0.3737857787216056,0.09565538863068222,0.04401693295171854
2013-06-05,0.37376609223932716,0.10001289080505031,0.04401693295171854
2013-06-06,0.3737082238626481,0.09870900873923237,0.04401693295171854
2013-06-07,0.37367317724155535,0.10159384369937895,0.04401693295171854
2013-06-08,0.37364107333697366,0.09465408707020635,0.04401693295171854
2013-06-09,0.3736088315984944,0.09470672443892734,0.04401693295171854
2013-06-10,0.3735759738644008,0.09489559572675588,0.04401693295171854
2013-06-11,0.37353887708721145,0.09393676037807991,0.04401693295171854
2013-06-12,0.373533461241091,0.0874872590220268,0.04401693295171854
2013-06-13,0.3734800843205513,0.09592291246618247,0.04401693295171854
2013-06-14,0.3734171933921824,0.10275790157714941,0.04401693295171854
2013-06-15,0.3733528381260735,0.10370325386055801,0.04401693295171854
2013-06-16,0.3732950421735262,0.1026426771278213,0.04401693295171854
2013-06-17,0.37323792672238376,0.10256569537435237,0.04401693295171854
2013-06-18,0.3730428603086281,0.07465553691912773,0.0315404424402596
2013-06-19,0.3727879811158631,0.07649205944378767,0.009949257869096253
2013-06-20,0.3724450969111588,0.10906302260056638,0.009949257869096253
2013-06-21,0.37227625361860217,0.14896811111571706,0.009888857566395624
2013-06-22,0.3721086878444702,0.15036216593329477,0.00589789921155975
2013-06-24,0.3719422482548279,0.15047796084548282,0.00589789921155975
2013-06-25,0.3717598370432086,0.14786503081414185,0.00589789921155975
2013-06-26,0.3715863666443373,0.1428230304830658,0.00589789921155975
2013-06-27,0.37138549649770936,0.13668671487096892,0.0024021665284746966
2013-06-28,0.3711856365989299,0.13487005866185137,0.0024021665284746966
2013-06-29,0.3709647943662124,0.13343188183538593,0.0024021665284746966
2013-06-30,0.37074884119392276,0.13426880230019994,0.0024021665284746966
2013-07-01,0.37053374685281987,0.1342338898845559,0.0024021665284746966
2013-07-02,0.3703341877985497,0.1338743093337788,0.0024021665284746966
2013-07-03,0.37012446095812157,0.12220198152624102,0.0024021665284746966
2013-07-04,0.3699327693549253,0.12206463400803294,0.0024021665284746966
2013-07-05,0.3697602193818937,0.11370116141733701,0.0024021665284746966
2013-07-06,0.3696272210389878,0.11428386141552663,0.0024021665284746966
2013-07-07,0.3694726403687936,0.12018254094952388,0.0024021665284746966
2013-07-08,0.36932443882592775,0.11899731260863954,0.0028048981096588255
2013-07-09,0.3691715678814408,0.12027282808611647,0.0028048981096588255
2013-07-10,0.3690095831802436,0.11951813231337412,0.0028048981096588255
2013-07-11,0.36882224879306413,0.1260763219086214,0.0028048981096588255
2013-07-12,0.36860793531534025,0.131737698035514,0.0028048981096588255
2013-07-13,0.3683813401147753,0.13104580979163827,0.0028048981096588255
2013-07-14,0.3681638577590876,0.13312068182515405,0.0028048981096588255
2013-07-15,0.36794699844207707,0.1332177383197673,0.0028048981096588255
2013-07-16,0.3677270591959037,0.134135865881924,0.008261526627939145
2013-07-17,0.3675080402107386,0.1316013838486903,0.01165810280807399
2013-07-18,0.3673126007626653,0.1363543481613406,0.01165810280807399
2013-07-19,0.3671257380038164,0.1355195640410344,0.012958782622340587
2013-07-20,0.36691154699864303,0.13631413076969556,0.012958782622340587
2013-07-21,0.3666969728118829,0.1417221715724584,0.012958782622340587
2013-07-22,0.36648342588478133,0.14167479404853514,0.012958782622340587
2013-07-23,0.3662599376448518,0.13898892370715113,0.012958782622340587
2013-07-24,0.36603494128452124,0.13787019774710882,0.016093823603140867
2013-07-25,0.3658209181131844,0.14225732375079603,0.03064277153853978
2013-07-26,0.3655973801755706,0.13591203380455275,0.03250337257743428
2013-07-27,0.36536362761867963,0.13500007124159877,0.03250337257743428
2013-07-28,0.36513167592861956,0.1355169097378983,0.03250337257743428
2013-07-29,0.3649005391157059,0.135413650731959,0.03681488786257879
2013-07-30,0.36467192586612535,0.13561128824756924,0.03681488786257879
2013-07-31,0.36443769191202546,0.13436540415941137,0.04121035184006644
2013-08-01,0.3642177070544154,0.14085356595313664,0.04121035184006644
2013-08-02,0.3639996446146593,0.13698272880539913,0.04121035184006644
2013-08-03,0.36376616692298036,0.13593517540775946,0.04121035184006644
2013-08-04,0.36349609319050735,0.12853830233087063,0.03939731073076964
2013-08-05,0.36322735104914444,0.12854708128313036,0.033223300392992025
2013-08-06,0.36295638550572884,0.12868917374031874,0.038085112139846986
2013-08-07,0.36269614451743704,0.12141986885856991,0.038085112139846986
2013-08-08,0.36244498833800365,0.1177520957395389,0.03728165559021991
2013-08-09,0.36219147053101974,0.12460650753785257,0.03728165559021991
2013-08-10,0.36191891614523847,0.12027427804764369,0.03728165559021991
2013-08-11,0.36163456097124214,0.13092156788814155,0.03728165559021991
2013-08-12,0.3613519679511053,0.13076236158674093,0.03728165559021991
2013-08-13,0.3610592655688703,0.1292192526024951,0.03147763019284837
2013-08-14,0.3607674779162335,0.12866595267507625,0.016941212534975963
2013-08-15,0.36045676304912,0.13227900281498237,0.01584559178592135
2013-08-16,0.36014722298096014,0.12406681312770441,0.01584559178592135
2013-08-17,0.3598042187987328,0.12346359294235233,0.01584559178592135
2013-08-18,0.35946780459484046,0.12445729460617465,0.01584559178592135
2013-08-19,0.3591331433354341,0.12444371402839381,0.01584559178592135
2013-08-20,0.3588062936183202,0.12407375538352051,0.01584559178592135
2013-08-21,0.35845361238910284,0.12291570773010804,0.01584559178592135
2013-08-22,0.35811972901551603,0.12316772156277415,0.01584559178592135
2013-08-23,0.3578031586803607,0.11040890087110569,0.01584559178592135
2013-08-24,0.3573007626091387,0.06296741675519475,0.01584559178592135
2013-08-25,0.35683692694342756,0.05842927068735553,0.012671495373175738
2013-08-26,0.3563757742151758,0.058205184046524285,0.003465317614508713
2013-08-27,0.35590607874568364,0.05669653332369182,0.003465317614508713
2013-08-28,0.3554630905603435,0.039995550335401336,0.003465317614508713
2013-08-29,0.355032908965384,0.04701263547349026,0.0022636222165410085
2013-08-30,0.35459845835888393,0.04390637341646035,0.01190131804521182
2013-08-31,0.35419007210712067,0.04817506204215655,0.01190131804521182
2013-09-01,0.353783833846257,0.048093310683107376,0.01190131804521182
2013-09-02,0.3533794902054139,0.048076137852110463,0.014997498520696305
2013-09-03,0.3529632234190058,0.045981627730354795,0.017789017557302975
2013-09-04,0.35254471570764895,0.04527041274559743,0.021084597419606
2013-09-05,0.35214855890439356,0.04200071444513839,0.021084597419606
2013-09-06,0.35177903296638147,0.042582338167826944,0.021084597419606
2013-09-07,0.3513062226826442,0.0545348610977107,0.021084597419606
2013-09-08,0.3508349950530771,0.054462121379449356,0.021084597419606
2013-09-09,0.3503687371267159,0.05463504965514078,0.02701326968617814
2013-09-10,0.3499022206572781,0.05836443099585443,0.02701326968617814
2013-09-11,0.3494508803179034,0.05518190429194101,0.02701326968617814
2013-09-12,0.34902734210517533,0.048872090034018455,0.03332886553628055
2013-09-13,0.3485935665943399,0.022966578875010846,0.03332886553628055
2013-09-14,0.348166376213675,0.02199135475943042,0.03332886553628055
2013-09-15,0.34774059996470086,0.022179708958459124,0.03332886553628055
2013-09-16,0.3473188337067383,0.021771891252056454,0.036145240605521795
2013-09-17,0.3468756597948404,0.01714246007027622,0.047991424013930264
2013-09-18,0.34642748616841645,0.020495125224803963,0.045877166310872027
2013-09-19,0.34602196859154977,0.0634047246203972,0.03654914873961644
2013-09-20,0.3456153734029534,0.07231364988732748,0.03654914873961644
2013-09-21,0.3452065167799784,0.07878424115692358,0.036532993948672966
2013-09-22,0.34480064403125,0.0785963657500297,0.03349628599286071
2013-09-23,0.34439657490927333,0.07867935030164139,0.031557744151589094
2013-09-24,0.343986131527397,0.08130045499305562,0.031557744151589094
2013-09-25,0.34357442105049774,0.08058533217892794,0.031557744151589094
2013-09-26,0.343155170411623,0.0727462079165626,0.028176078624550363
2013-09-27,0.3427438965057902,0.06705599595115201,0.028176078624550363
2013-09-28,0.3423420775736801,0.06801113386344397,0.028176078624550363
2013-09-29,0.34194291771970375,0.0678429027359958,0.027131495099105157
2013-09-30,0.3415462980892633,0.06779203059857261,0.027131495099105157
2013-10-01,0.3411410476035429,0.06780536576104966,0.02385834382646445
2013-10-02,0.34075555385334905,0.06207780121554342,0.02113843774885835
2013-10-03,0.3403759642473493,0.05857271029082871,0.02113843774885835
2013-10-04,0.34000597317896747,0.06823419437645634,0.02113843774885835
2013-10-05,0.339650228830987,0.06715702438743518,0.02113843774885835
2013-10-06,0.33929616859397344,0.06717191674550152,0.01229042373132088
2013-10-07,0.33894397702967455,0.06715827513076025,0.007543182038465375
2013-10-08,0.33860719625185814,0.06546768003448325,0.007543182038465375
2013-10-09,0.3382724311886749,0.06826680848924437,0.007543182038465375
2013-10-10,0.33794190264185964,0.0744735230404426,0.009298183887136918
2013-10-11,0.3376744296226234,0.07530189203697753,0.009298183887136918
2013-10-12,0.33742374993832686,0.07448140957124834,0.009298183887136918
2013-10-13,0.3371744480128548,0.07446437390557185,0.009298183887136918
2013-10-14,0.33692633783669507,0.07449067586715054,0.009298183887136918
2013-10-15,0.3366921907333588,0.07663187318101435,0.009298183887136918
2013-10-16,0.33645647063069534,0.07768017165388667,0.009298183887136918
2013-10-17,0.3362374484002323,0.08098197381987907,0.009688845546806713
2013-10-18,0.335998576257176,0.09185615294327885,0.009688845546806713
2013-10-19,0.33575283732527494,0.09398846432577646,0.009688845546806713
2013-10-20,0.3355072520174444,0.09414938368663871,0.009688845546806713
2013-10-21,0.3352629709672117,0.09408613000605151,0.009688845546806713
2013-10-22,0.3350163485222451,0.09326646313450308,0.009688845546806713
2013-10-23,0.33478623835347965,0.09828112015793049,0.009688845546806713
2013-10-24,0.3345488439575324,0.09090589327318749,0.009688845546806713
2013-10-25,0.33430697539754933,0.08624844133584197,0.009688845546806713
2013-10-26,0.3340594351037442,0.08461378822112774,0.009688845546806713
2013-10-27,0.33381205268989905,0.08516498897267501,0.009688845546806713
2013-10-28,0.3335640102749998,0.08518404827859744,0.009688845546806713
2013-10-29,0.3333204403720621,0.08534029669958473,0.009688845546806713
2013-10-30,0.333036820048798,0.10574845838378473,0.011307598553971667
2013-10-31,0.3327463428462327,0.11614869041670278,0.011307598553971667
2013-11-01,0.3324894090293908,0.12378683651134183,0.011307598553971667
2013-11-02,0.33224051705569535,0.1272716085105156,0.011307598553971667
2013-11-03,0.3319930703328478,0.12742278196411808,0.011307598553971667
2013-11-04,0.3317463543664836,0.12736679996377592,0.011307598553971667
2013-11-05,0.33149286064706696,0.12788926876654858,0.011307598553971667
2013-11-06,0.33126811116121524,0.13271279896430588,0.011307598553971667
2013-11-07,0.3310236051341865,0.1370282471619264,0.011307598553971667
2013-11-08,0.3308121373950458,0.12694462630599657,0.011307598553971667
2013-11-09,0.3305899801820274,0.11229379113337169,0.011307598553971667
2013-11-10,0.3303692151013686,0.11228868604243745,0.011307598553971667
2013-11-11,0.33014881366711296,0.11286274039472237,0.011307598553971667
2013-11-12,0.3299277867769182,0.10973789360116815,0.011307598553971667
2013-11-13,0.32970165562954284,0.11197520422733961,0.011307598553971667
2013-11-14,0.32949136412022534,0.12237739554493705,0.017104463382694838
2013-11-15,0.32930036734801466,0.12262324843952395,0.01727155014563911
2013-11-16,0.3291137161104882,0.12272049631132735,0.023244003742626113
2013-11-17,0.32892774742931535,0.12245609204075454,0.023244003742626113
2013-11-18,0.328741505829224,0.12259534110421547,0.023244003742626113
2013-11-19,0.3285869788300685,0.12317420338585902,0.023244003742626113
2013-11-20,0.3284346926333917,0.12456251707320433,0.025730301100488608
2013-11-21,0.3282144531412002,0.10142883558981869,0.031269911684782534
2013-11-22,0.3280146820559519,0.11089904387710914,0.031269911684782534
2013-11-23,0.32786392258213487,0.10843867271011032,0.031269911684782534
2013-11-24,0.32771378991840894,0.10840627159092255,0.031269911684782534
2013-11-25,0.3275643612529854,0.10846460044762957,0.031269911684782534
2013-11-26,0.3274172170385455,0.10843428405601728,0.031355397505769905
2013-11-27,0.32727727445249266,0.11114337197078533,0.031355397505769905
2013-11-28,0.32713257759218506,0.11154828360020907,0.031355397505769905
2013-11-29,0.3269870978639461,0.11334403967858757,0.03130936362101466
2013-11-30,0.32682590694044006,0.11555896317656923,0.0233725075153334
2013-12-01,0.3266655764277127,0.1155967340450585,0.02301835264976915
2013-12-02,0.326504598471908,0.11590180017623451,0.02301835264976915
2013-12-03,0.32634244548155056,0.11778096932392458,0.02301835264976915
2013-12-04,0.32617832931209706,0.12002981477238667,0.019641303553383616
2013-12-05,0.325991503861334,0.11997813147362607,0.019641303553383616
2013-12-06,0.3257632633531447,0.12046704633091743,0.019641303553383616
