date,close,volume
2023-04-01,28471.46,10876469901
2023-03-31,28474.4,19001327598
2023-03-30,28035.48,22435349951
2023-03-29,28359.54,20684945906
2023-03-28,27274.15,17783600385
2023-03-27,27142.87,18188895178
2023-03-26,27992.9,13878363192
2023-03-25,27488.18,13383005987
2023-03-24,27489.24,25980310960
2023-03-23,28352.94,24220433689
2023-03-22,27325.15,33382021890
2023-03-21,28207.33,36102192830
2023-03-20,27823.32,44774027664
2023-03-19,28054.46,37769448859
2023-03-18,26980.35,35723036817
2023-03-17,27453.62,50730261335
2023-03-16,25051.85,33866061747
2023-03-15,24377.16,43655701450
2023-03-14,24762.65,54622230164
2023-03-13,24220.0,49466362688
2023-03-12,22219.08,29279035521
2023-03-11,20620.54,30180288176
2023-03-10,20230.08,39578257695
2023-03-09,20367.01,30364664171
2023-03-08,21698.37,22536575684
2023-03-07,22198.48,22765452204
2023-03-06,22410.31,17353192895
2023-03-05,22432.69,13317001733
2023-03-04,22350.95,11166012913
2023-03-03,22358.18,26062404610
2023-03-02,23468.24,20386398516
2023-03-01,23631.52,24662841200
2023-02-28,23145.32,20535363434
2023-02-27,23489.52,22660763494
2023-02-26,23556.83,16644534842
2023-02-25,23159.71,16100721565
2023-02-24,23186.88,26811744928
2023-02-23,23943.32,30476264066
2023-02-22,24184.44,30199996781
2023-02-21,24454.43,31252098714
2023-02-20,24844.97,28987376573
2023-02-19,24281.31,25555105670
2023-02-18,24636.23,19625427158
2023-02-17,24577.6,41358451255
2023-02-16,23516.15,39316664596
2023-02-15,24329.04,32483312909
2023-02-14,22206.27,26792596581
2023-02-13,21789.14,23918742607
2023-02-12,21789.8,17821046406
2023-02-11,21863.73,16356226232
2023-02-10,21628.97,27078406594
2023-02-09,21800.63,32572572185
2023-02-08,22964.38,25371367758
2023-02-07,23244.67,27187964471
2023-02-06,22764.07,23825006542
2023-02-05,22936.34,19564262605
2023-02-04,23328.87,15639298538
2023-02-03,23433.54,27083066007
2023-02-02,23493.84,32066936882
2023-02-01,23735.97,26683255504
2023-01-31,23128.86,22837828665
2023-01-30,22836.03,27205595568
2023-01-29,23745.8,27423687259
2023-01-28,23028.95,14712928379
2023-01-27,23084.4,25383335641
2023-01-26,23010.47,26357839322
2023-01-25,23062.36,30685366709
2023-01-24,22636.17,26405069715
2023-01-23,22920.29,26518700512
2023-01-22,22714.87,24746386230
2023-01-21,22789.37,32442278429
2023-01-20,22669.81,28799154319
2023-01-19,21084.22,21152848261
2023-01-18,20674.29,30005625418
2023-01-17,21136.33,24999983362
2023-01-16,21187.5,26792494050
2023-01-15,20879.7,19298407543
2023-01-14,20957.02,38967784639
2023-01-13,19934.88,29225029694
2023-01-12,18847.75,34971338710
2023-01-11,17944.27,18372283782
2023-01-10,17443.5,15808338949
2023-01-09,17177.98,18624736866
2023-01-08,17125.18,9768827914
2023-01-07,16942.37,7714767174
2023-01-06,16948.06,14413662913
2023-01-05,16825.69,13692758566
2023-01-04,16844.42,18421743322
2023-01-03,16669.47,13903079207
2023-01-02,16666.95,12097775227
2023-01-01,16611.58,9244361700
2022-12-31,16530.35,11239186456
2022-12-30,16600.1,15929162910
2022-12-29,16627.54,14472237479
2022-12-28,16539.66,17005713920
2022-12-27,16698.73,15748580239
2022-12-26,16917.96,11886957804
2022-12-25,16829.02,11656379938
2022-12-24,16837.12,9744636213
2022-12-23,16777.21,15329265213
2022-12-22,16815.51,16441573050
2022-12-21,16826.56,14882945045
2022-12-20,16897.65,22722096615
2022-12-19,16439.74,17221074814
2022-12-18,16741.16,10924354698
2022-12-17,16782.25,14463581825
2022-12-16,16632.64,24031608960
2022-12-15,17357.96,20964448341
2022-12-14,17804.97,25534481470
2022-12-13,17773.18,26634741631
2022-12-12,17211.66,19617581341
2022-12-11,17085.21,14122486832
2022-12-10,17128.1,12706781969
2022-12-09,17130.59,20328426366
2022-12-08,17226.01,20496603770
2022-12-07,16840.0,19675404389
2022-12-06,17089.05,19889922369
2022-12-05,16966.05,22209086834
2022-12-04,17108.9,16824520830
2022-12-03,16888.53,16217776704
2022-12-02,17094.71,19539705127
2022-12-01,16980.08,22895392882
2022-11-30,17167.33,29523576583
2022-11-29,16438.0,23581685468
2022-11-28,16206.3,27743025156
2022-11-27,16419.88,20443898509
2022-11-26,16450.93,18000008764
2022-11-25,16510.9,18678255976
2022-11-24,16587.61,26129037414
2022-11-23,16587.0,32958875628
2022-11-22,16199.71,30726828760
2022-11-21,15760.14,37429485518
2022-11-20,16252.53,21313378652
2022-11-19,16683.02,16106223492
2022-11-18,16680.59,26862218609
2022-11-17,16680.47,27868914022
2022-11-16,16645.24,33925512989
2022-11-15,16877.93,36599436183
2022-11-14,16590.73,49630243054
2022-11-13,16301.39,27209183682
2022-11-12,16783.33,29717699419
2022-11-11,17013.62,55871616488
2022-11-10,17553.89,83202283721
2022-11-09,15891.96,102905151606
2022-11-08,18550.25,118992465607
2022-11-07,20593.49,53510852236
2022-11-06,20909.17,35082693210
2022-11-05,21300.45,37846047609
2022-11-04,21144.2,64072727950
2022-11-03,20206.88,43228750179
2022-11-02,20151.4,55552169483
2022-11-01,20479.63,39819303159
2022-10-31,20489.94,45668466815
2022-10-30,20630.68,31486345556
2022-10-29,20823.53,40369840645
2022-10-28,20597.91,43994715910
2022-10-27,20296.97,49625110402
2022-10-26,20775.4,58895950537
2022-10-25,20086.28,47761524910
2022-10-24,19330.41,30202235805
2022-10-23,19572.44,22128794335
2022-10-22,19209.1,16104440957
2022-10-21,19166.45,32459287866
2022-10-20,19042.48,24493974420
2022-10-19,19124.18,22425387184
2022-10-18,19328.76,30580012344
2022-10-17,19550.4,27472552998
2022-10-16,19264.44,17988916650
2022-10-15,19070.24,16192235532
2022-10-14,19178.0,38452356727
2022-10-13,19378.65,44219840004
2022-10-12,19155.92,24950173846
2022-10-11,19058.11,28711532910
2022-10-10,19132.83,27425022774
2022-10-09,19443.47,16837262532
2022-10-08,19419.39,16437423167
2022-10-07,19533.05,29227315390
2022-10-06,19965.64,34711412966
2022-10-05,20161.62,33223790572
2022-10-04,20345.19,35887278685
2022-10-03,19633.46,30484729489
2022-10-02,19059.17,20765955327
2022-10-01,19315.27,18719537670
2022-09-30,19426.11,43975248085
2022-09-29,19595.57,41037843771
2022-09-28,19412.07,53071298734
2022-09-27,19077.57,58571439619
2022-09-26,19228.0,44148798321
2022-09-25,18808.61,23359966112
2022-09-24,18923.2,26149643168
2022-09-23,19286.01,38896078052
2022-09-22,19401.25,41135767926
2022-09-21,18462.64,46363793975
2022-09-20,18876.91,36791346508
2022-09-19,19540.38,40177002624
2022-09-18,19417.64,31254779144
2022-09-17,20113.37,24957448100
2022-09-16,19801.04,30123362273
2022-09-15,19703.67,36389011503
2022-09-14,20227.77,37872380889
2022-09-13,20174.78,51091116622
2022-09-12,22402.71,50212088965
2022-09-11,21831.72,34493951963
2022-09-10,21651.52,36913738894
2022-09-09,21364.5,48469528171
2022-09-08,19321.87,32194477850
2022-09-07,19293.52,35239757134
2022-09-06,18790.91,43403978910
2022-09-05,19794.58,28813460025
2022-09-04,20004.73,25245861652
2022-09-03,19835.47,23613051457
2022-09-02,19953.74,29123998928
2022-09-01,20133.65,30182031010
2022-08-31,20048.26,33225232872
2022-08-30,19813.17,34483360283
2022-08-29,20286.97,32637854078
2022-08-28,19554.03,24366810591
2022-08-27,20036.69,30116729776
2022-08-26,20240.72,42326789564
2022-08-25,21561.86,31028679593
2022-08-24,21367.12,31962253368
2022-08-23,21528.34,31878280659
2022-08-22,21398.25,31666498758
2022-08-21,21518.62,23102307723
2022-08-20,21139.23,27595671000
2022-08-19,20834.94,40509610260
2022-08-18,23189.46,23747613147
2022-08-17,23341.17,30931623076
2022-08-16,23857.93,27753685646
2022-08-15,24097.82,35123501685
2022-08-14,24316.71,22994133555
2022-08-13,24456.49,22987346289
2022-08-12,24415.18,27265804688
2022-08-11,23944.86,37127036580
2022-08-10,23962.18,32837431722
2022-08-09,23158.27,23555719219
2022-08-08,23815.65,28575544847
2022-08-07,23177.39,15886817043
2022-08-06,22960.93,15978259885
2022-08-05,23320.81,28881249043
2022-08-04,22623.94,25120229769
2022-08-03,22825.0,26288169966
2022-08-02,22989.4,28389250717
2022-08-01,23273.86,25849159141
2022-07-31,23307.44,23553591896
2022-07-30,23650.13,28148218301
2022-07-29,23784.5,35887249746
2022-07-28,23851.7,40212386158
2022-07-27,22962.59,31758955233
2022-07-26,21261.57,28624673855
2022-07-25,21313.41,35574561406
2022-07-24,22583.43,23565495303
2022-07-23,22450.69,24021799169
2022-07-22,22687.68,31421555646
2022-07-21,23153.96,33631012204
2022-07-20,23226.99,42932549127
2022-07-19,23395.06,48765202697
2022-07-18,22427.56,39974475562
2022-07-17,20791.74,22927802083
2022-07-16,21189.68,24302954056
2022-07-15,20827.55,25905575359
2022-07-14,20577.02,31158743333
2022-07-13,20220.23,33042430345
2022-07-12,19303.65,25810220018
2022-07-11,19942.43,24150249025
2022-07-10,20850.65,28688807249
2022-07-09,21583.99,29641127858
2022-07-08,21582.2,49899834488
2022-07-07,21614.6,25814972520
2022-07-06,20542.67,24598943708
2022-07-05,20153.51,26715546990
2022-07-04,20211.35,21594638208
2022-07-03,19291.33,16390821947
2022-07-02,19224.03,18100418740
2022-07-01,19252.76,30767551159
2022-06-30,19985.62,26267239923
2022-06-29,20094.79,23552740328
2022-06-28,20252.89,21381535161
2022-06-27,20725.17,20965695707
2022-06-26,21027.92,18027170497
2022-06-25,21478.04,18372538715
2022-06-24,21223.72,24957784918
2022-06-23,21104.45,26188097173
2022-06-22,19968.46,28574793478
2022-06-21,20696.96,28970212744
2022-06-20,20549.75,30818458597
2022-06-19,20552.44,35329942625
2022-06-18,18948.89,42009436760
2022-06-17,20447.86,27132421514
2022-06-16,20372.0,31183975654
2022-06-15,22562.33,54912007015
2022-06-14,22120.25,50913575242
2022-06-13,22460.97,68204556440
2022-06-12,26555.2,34163220274
2022-06-11,28388.63,27246574439
2022-06-10,29063.11,29867476527
2022-06-09,30079.62,21692004719
2022-06-08,30177.0,30242059107
2022-06-07,31106.9,40770974039
2022-06-06,31343.61,31947336829
2022-06-05,29901.54,17264085441
2022-06-04,29843.18,16588370958
2022-06-03,29670.85,26175547452
2022-06-02,30433.75,29083562061
2022-06-01,29788.79,41135817341
2022-05-31,31784.05,33538210634
2022-05-30,31711.42,39277993274
2022-05-29,29447.07,18093886409
2022-05-28,29008.99,35519577634
2022-05-27,28598.31,36582005748
2022-05-26,29166.06,36774325352
2022-05-25,29503.49,27525063551
2022-05-24,29626.44,26616506245
2022-05-23,29082.52,31483454557
2022-05-22,30260.87,21631532270
2022-05-21,29408.26,17274840442
2022-05-20,29155.75,30749382605
2022-05-19,30274.59,33773447707
2022-05-18,28672.94,31285268319
2022-05-17,30412.12,29101473475
2022-05-16,29839.89,32613897286
2022-05-15,31290.05,25835372065
2022-05-14,30041.88,28579868620
2022-05-13,29232.18,42841124537
2022-05-12,28941.95,66989173272
2022-05-11,28972.34,70388855818
2022-05-10,31002.39,59811038817
2022-05-09,30078.27,63355494961
2022-05-08,34027.91,36763041910
2022-05-07,35458.0,24375896406
2022-05-06,35999.1,37795577489
2022-05-05,36537.22,43106256317
2022-05-04,39669.56,36754404490
2022-05-03,37719.59,27326943244
2022-05-02,38510.89,32922642426
2022-05-01,38473.05,27002760110
2022-04-30,37644.1,23895713731
2022-04-29,38593.1,30882994649
2022-04-28,39743.22,33903704907
2022-04-27,39251.11,30981015184
2022-04-26,38113.82,34569088416
2022-04-25,40439.22,35445730570
2022-04-24,39464.56,17964398167
2022-04-23,39465.87,16138021249
2022-04-22,39712.25,28011716745
2022-04-21,40480.81,35372786395
2022-04-20,41377.61,27819532341
2022-04-19,41503.85,25303206547
2022-04-18,40803.58,33705182072
2022-04-17,39683.54,19087633042
2022-04-16,40387.6,16833150693
2022-04-15,40554.58,21756855753
2022-04-14,39954.08,24342001973
2022-04-13,41146.68,27691105228
2022-04-12,40086.23,30991500854
2022-04-11,39535.87,33949912166
2022-04-10,42165.96,17654475582
2022-04-09,42766.93,16050772496
2022-04-08,42262.02,27215995394
2022-04-07,43452.18,26101973106
2022-04-06,43166.7,39393395788
2022-04-05,45506.5,29640604055
2022-04-04,46596.83,32499785455
2022-04-03,46422.16,25414397610
2022-04-02,45826.27,29336594194
2022-04-01,46296.34,38162644287
2022-03-31,45528.45,33327427106
2022-03-30,47078.03,29333883962
2022-03-29,47454.19,31397059069
2022-03-28,47144.92,36362175703
2022-03-27,46850.01,28160889722
2022-03-26,44539.42,16950455995
2022-03-25,44331.85,30574413034
2022-03-24,44012.29,31042992291
2022-03-23,42899.71,25242943069
2022-03-22,42378.26,32004652376
2022-03-21,41017.71,24615543271
2022-03-20,41287.24,20127946682
2022-03-19,42232.26,19664853187
2022-03-18,41774.98,34421564942
2022-03-17,40950.33,22009601093
2022-03-16,41127.97,39616916192
2022-03-15,39298.1,23934000868
2022-03-14,39674.17,24322159070
2022-03-13,37793.01,17300745310
2022-03-12,38813.02,14616450657
2022-03-11,38732.04,26364890465
2022-03-10,39433.71,31078064711
2022-03-09,41953.97,32284121034
2022-03-08,38749.38,25776583476
2022-03-07,37994.0,28546143503
2022-03-06,38408.38,19745229902
2022-03-05,39402.43,16975917450
2022-03-04,39166.51,28516271427
2022-03-03,42464.41,24967782593
2022-03-02,43912.34,29183112630
2022-03-01,44439.95,32479047645
2022-02-28,43192.66,35690014104
2022-02-27,37717.08,23450127612
2022-02-26,39137.8,17467554129
2022-02-25,39238.48,26545599159
2022-02-24,38347.3,46383802093
2022-02-23,37268.19,21849073843
2022-02-22,38251.48,25493150450
2022-02-21,37023.0,29280402798
2022-02-20,38389.03,18340576452
2022-02-19,40101.94,13736557863
2022-02-18,39983.56,23310007704
2022-02-17,40536.73,26246662813
2022-02-16,43895.56,19792547657
2022-02-15,44583.52,22721659051
2022-02-14,42548.71,20827783012
2022-02-13,42074.99,14741589015
2022-02-12,42244.97,18152390304
2022-02-11,42386.47,26954925781
2022-02-10,43527.71,32142048537
2022-02-09,44416.35,23245887300
2022-02-08,44085.59,33079398868
2022-02-07,43868.07,28641855926
2022-02-06,42415.16,16142097334
2022-02-05,41404.85,19652846215
2022-02-04,41614.64,29412210792
2022-02-03,37329.91,18591534769
2022-02-02,36923.39,19155189416
2022-02-01,38716.88,20288500328
2022-01-31,38491.93,20734730465
2022-01-30,37901.35,14643548444
2022-01-29,38191.1,17194183075
2022-01-28,37741.9,22238830523
2022-01-27,37188.37,25041426629
2022-01-26,36840.63,31324598034
2022-01-25,36980.0,26428189594
2022-01-24,36693.32,41856658597
2022-01-23,36282.47,26017975951
2022-01-22,35066.43,39714385405
2022-01-21,36456.94,43011992031
2022-01-20,40670.97,20382033940
2022-01-19,41674.27,23091543258
2022-01-18,42369.74,22417209227
2022-01-17,42218.01,21690904261
2022-01-16,43104.34,17902097845
2022-01-15,43098.2,18371348298
2022-01-14,43090.72,23577403399
2022-01-13,42581.65,47691135082
2022-01-12,43920.37,33499938689
2022-01-11,42753.44,26327648900
2022-01-10,41824.07,32104232331
2022-01-09,41876.52,21294384372
2022-01-08,41684.84,28066355845
2022-01-07,41565.18,84196607520
2022-01-06,43083.76,30208048289
2022-01-05,43436.04,36851084859
2022-01-04,45814.61,42494677905
2022-01-03,46459.56,33071628362
2022-01-02,47299.07,27951569547
2022-01-01,47733.43,24582667004
2021-12-31,46211.24,36974172400
2021-12-30,47122.08,26686491018
2021-12-29,46471.24,30049226299
2021-12-28,47543.09,33430376883
2021-12-27,50717.77,24324345758
2021-12-26,50801.79,20964372926
2021-12-25,50428.31,19030650914
2021-12-24,50851.38,24367912228
2021-12-23,50842.2,28223878108
2021-12-22,48608.62,24447979559
2021-12-21,48914.7,27055803928
2021-12-20,46926.07,30961902129
2021-12-19,46687.19,25154053861
2021-12-18,46859.46,26098292690
2021-12-17,46166.5,32902725329
2021-12-16,47634.22,27268150947
2021-12-15,48884.78,36541828520
2021-12-14,48367.43,34638619079
2021-12-13,46727.89,32166727776
2021-12-12,50089.64,21939223599
2021-12-11,49407.75,25775869261
2021-12-10,47170.94,30966005122
2021-12-09,47568.43,29603577251
2021-12-08,50519.68,28479699446
2021-12-07,50625.48,33676814852
2021-12-06,50529.56,37707308001
2021-12-05,49484.22,37198201161
2021-12-04,49241.12,61385677469
2021-12-03,53638.04,39789134215
2021-12-02,56521.46,32379968686
2021-12-01,57226.5,36858195307
2021-11-30,56987.97,36708594618
2021-11-29,57838.06,32370840356
2021-11-28,57317.17,28116886357
2021-11-27,54759.05,30560857714
2021-11-26,53757.67,41810748221
2021-11-25,58987.27,34284016248
2021-11-24,57162.66,36635566789
2021-11-23,57566.85,37485803899
2021-11-22,56280.81,35036121783
2021-11-21,58671.21,26123447605
2021-11-20,59760.76,30624264863
2021-11-19,58122.16,38702407772
2021-11-18,56898.0,41388338699
2021-11-17,60351.51,39178392930
2021-11-16,60107.98,46844335592
2021-11-15,63624.59,30558763548
2021-11-14,65505.02,25122092191
2021-11-13,64400.01,30474228777
2021-11-12,64147.9,36084893887
2021-11-11,64807.59,35880633236
2021-11-10,64912.2,48730828378
2021-11-09,66944.66,42357991721
2021-11-08,67554.84,41125608330
2021-11-07,63309.13,24726754302
2021-11-06,61539.31,29094934221
2021-11-05,61006.15,30605102446
2021-11-04,61444.5,32615846901
2021-11-03,62935.41,36124731509
2021-11-02,63266.51,37746665647
2021-11-01,60949.54,36150572843
2021-10-31,61343.68,32241199927
2021-10-30,61892.41,32157938616
2021-10-29,62276.72,36856881767
2021-10-28,60591.65,45257083247
2021-10-27,58455.47,43657076893
2021-10-26,60337.62,34878965587
2021-10-25,63083.54,31064911614
2021-10-24,60854.48,27316183882
2021-10-23,61300.01,26882546034
2021-10-22,60687.64,38434082775
2021-10-21,62204.02,45908121370
2021-10-20,66026.54,40788955582
2021-10-19,64303.14,40471196346
2021-10-18,62042.41,38055562075
2021-10-17,61527.11,29032367511
2021-10-16,60877.42,34250964237
2021-10-15,61695.39,51780081801
2021-10-14,57359.51,36615791366
2021-10-13,57367.32,41684252783
2021-10-12,56005.1,41083758949
2021-10-11,57487.44,42637331698
2021-10-10,54690.53,39527792364
2021-10-09,54962.29,32491211414
2021-10-08,53963.82,34800873924
2021-10-07,53797.82,36807860413
2021-10-06,55339.48,49034730168
2021-10-05,51493.99,35873904236
2021-10-04,49245.54,33383173002
2021-10-03,48233.99,26638115879
2021-10-02,47657.69,30614346492
2021-10-01,48165.76,42850641582
2021-09-30,43824.43,31141681925
2021-09-29,41522.16,30602359905
2021-09-28,41026.07,30214940550
2021-09-27,42171.76,30980029059
2021-09-26,43178.02,30661222077
2021-09-25,42705.51,31604717236
2021-09-24,42848.92,42839345714
2021-09-23,44897.59,34244064430
2021-09-22,43575.1,38139709246
2021-09-21,40719.6,48701090088
2021-09-20,43012.97,43909845642
2021-09-19,47255.92,26967722648
2021-09-18,48314.56,28575630451
2021-09-17,47303.5,28727713711
2021-09-16,47753.16,31764293754
2021-09-15,48148.12,30484496466
2021-09-14,47127.22,38652152880
2021-09-13,44947.72,40969943253
2021-09-12,46024.23,27881980161
2021-09-11,45171.83,34499835245
2021-09-10,44851.45,39154666597
2021-09-09,46400.0,38672657013
2021-09-08,46060.36,49007762488
2021-09-07,46894.5,65210059683
2021-09-06,52698.81,38884105426
2021-09-05,51789.17,30322676319
2021-09-04,49942.98,37471327794
2021-09-03,50025.0,43206179619
2021-09-02,49279.37,39508070319
2021-09-01,48839.86,39139399125
2021-08-31,47112.5,34730363427
2021-08-30,46993.71,31847007016
2021-08-29,48802.58,25889650240
2021-08-28,48942.94,28568103401
2021-08-27,49077.57,34511076995
2021-08-26,46851.47,32666549568
2021-08-25,48987.33,32646349931
2021-08-24,47682.45,35361168834
2021-08-23,49506.5,34305053719
2021-08-22,49284.63,25370975378
2021-08-21,48867.02,40585205312
2021-08-20,49342.4,34706867452
2021-08-19,46765.87,37204312299
2021-08-18,44707.98,32194123075
2021-08-17,44671.58,33451362600
2021-08-16,45902.46,32776876610
2021-08-15,47014.49,30988958446
2021-08-14,47109.65,31211354442
2021-08-13,47833.64,31744259539
2021-08-12,44422.14,33723620826
2021-08-11,45553.49,34319709073
2021-08-10,45595.66,33546019517
2021-08-09,46285.48,38734079049
2021-08-08,43829.14,36302664750
2021-08-07,44637.34,40030862141
2021-08-06,42869.58,38226483046
2021-08-05,40888.74,35185031017
2021-08-04,39722.41,25372562724
2021-08-03,38191.44,26189830450
2021-08-02,39149.59,25595265436
2021-08-01,39865.41,26688438115
2021-07-31,41495.01,25802845343
2021-07-30,42237.95,33072782960
2021-07-29,40039.44,27167146027
2021-07-28,40035.1,38702404695
2021-07-27,39470.48,35097370560
2021-07-26,37262.77,51022126212
2021-07-25,35428.26,20856685287
2021-07-24,34283.01,21664706865
2021-07-23,33647.26,22552046192
2021-07-22,32287.74,19555230518
2021-07-21,32135.19,28203024559
2021-07-20,29796.16,23148267245
2021-07-19,30842.03,20434789545
2021-07-18,31788.25,18787986667
2021-07-17,31533.91,18895018942
2021-07-16,31388.06,23699476918
2021-07-15,31868.68,21300524237
2021-07-14,32816.39,21376531210
2021-07-13,32734.14,19120856669
2021-07-12,33091.1,24321499537
2021-07-11,34259.23,20108729370
2021-07-10,33515.35,22971873468
2021-07-09,33824.26,27436021028
2021-07-08,32875.95,29910396946
2021-07-07,33878.56,24796027477
2021-07-06,34225.73,26501259870
2021-07-05,33697.78,26721554282
2021-07-04,35284.05,24924307911
2021-07-03,34682.16,24383958643
2021-07-02,33805.02,38728974942
2021-07-01,33516.11,37838957079
2021-06-30,35060.0,34059036099
2021-06-29,35904.28,37901460044
2021-06-28,34493.22,33892523752
2021-06-27,34709.23,35511640894
2021-06-26,32275.19,38585385521
2021-06-25,31594.63,40230904226
2021-06-24,34654.58,33123368116
2021-06-23,33688.35,46317108925
2021-06-22,32538.37,58964353058
2021-06-21,31609.82,52809038594
2021-06-20,35585.78,36664034054
2021-06-19,35484.79,31207279719
2021-06-18,35841.81,36200887275
2021-06-17,38095.17,37096670047
2021-06-16,38351.0,39211635100
2021-06-15,40162.37,46420149185
2021-06-14,40539.47,43148914673
2021-06-13,39015.24,40669112838
2021-06-12,35557.33,37924228550
2021-06-11,37338.44,38699736985
2021-06-10,36694.05,43576032854
2021-06-09,37403.86,53972919008
2021-06-08,33402.13,49902050442
2021-06-07,33575.91,33683936663
2021-06-06,35800.48,28913440585
2021-06-05,35539.49,35959473399
2021-06-04,36856.52,41831090187
2021-06-03,39248.55,35460750427
2021-06-02,37577.91,33070867190
2021-06-01,36685.0,34639423297
2021-05-31,37279.31,39009847639
2021-05-30,35669.44,31646080921
2021-05-29,34627.82,45231013335
2021-05-28,35680.47,55200191952
2021-05-27,38556.88,43210968721
2021-05-26,39293.23,51346735160
2021-05-25,38361.81,56211915803
2021-05-24,38878.56,67359584098
2021-05-23,34758.67,78469274361
2021-05-22,37476.83,57377273240
2021-05-21,37340.77,82051616861
2021-05-20,40623.33,88281943359
2021-05-19,36731.75,126358098747
2021-05-18,42857.15,56187365084
2021-05-17,43580.5,74903638450
2021-05-16,46450.79,64047871555
2021-05-15,46775.51,59161047474
2021-05-14,49893.48,55737497453
2021-05-13,49690.11,96721152926
2021-05-12,49498.77,75215403907
2021-05-11,56753.19,61308396325
2021-05-10,55866.41,71776546298
2021-05-09,58312.57,65906690347
2021-05-08,58958.05,65382980634
2021-05-07,57380.39,68434023376
2021-05-06,56440.66,69523285106
2021-05-05,57515.69,69241316747
2021-05-04,53241.92,68564706967
2021-05-03,57212.73,51713139031
2021-05-02,56625.2,38177405335
2021-05-01,57859.28,42836427360
2021-04-30,57798.77,52395931985
2021-04-29,53580.0,46088929780
2021-04-28,54894.03,48000572955
2021-04-27,55069.62,49448222757
2021-04-26,54053.6,58284039825
2021-04-25,49121.0,46117114240
2021-04-24,50089.15,49014494781
2021-04-23,51187.27,86668667320
2021-04-22,51701.59,74798630778
2021-04-21,53800.86,54926612466
2021-04-20,56499.29,67849323955
2021-04-19,55696.83,65344865159
2021-04-18,56274.41,97468872758
2021-04-17,60058.86,66138759198
2021-04-16,61427.27,84293007468
2021-04-15,63229.04,60954381579
2021-04-14,62971.8,77451779687
2021-04-13,63588.22,69983454362
2021-04-12,59839.82,51828688519
2021-04-11,59985.26,46280252580
2021-04-10,59778.6,58238470525
2021-04-09,58092.68,46655208546
2021-04-08,58083.1,53053855641
2021-04-07,55955.75,75645303584
2021-04-06,58019.98,66058027988
2021-04-05,59123.02,60706272115
2021-04-04,58215.94,50749662970
2021-04-03,57094.34,59641344484
2021-04-02,58981.04,58727860620
2021-04-01,58726.48,61669163792
2021-03-31,58800.0,65520826225
2021-03-30,58786.46,54414116432
2021-03-29,57613.48,57625587027
2021-03-28,55778.82,47686580918
2021-03-27,55856.53,47266542233
2021-03-26,55072.44,56652197978
2021-03-25,51325.01,67999812841
2021-03-24,52276.16,70567223787
2021-03-23,54345.54,56435023914
2021-03-22,54110.07,56521454974
2021-03-21,57363.32,51943414539
2021-03-20,58116.7,50361731222
2021-03-19,58039.66,49063873786
2021-03-18,57644.95,55746041000
2021-03-17,58925.54,60258313191
2021-03-16,56927.11,59749798599
2021-03-15,55636.15,66419369890
2021-03-14,58972.7,43901225564
2021-03-13,61178.5,60669829814
2021-03-12,57225.91,55689944702
2021-03-11,57815.47,56772343595
2021-03-10,55890.69,57295577614
2021-03-09,54916.38,50912227385
2021-03-08,52415.23,48597428048
2021-03-07,50978.61,43137459378
2021-03-06,48909.84,34363564661
2021-03-05,48769.47,48625928883
2021-03-04,48368.52,52343816680
2021-03-03,50360.0,53220811975
2021-03-02,48511.6,47530897720
2021-03-01,49639.4,53891300112
2021-02-28,45231.75,53443887451
2021-02-27,46180.75,45910946382
2021-02-26,46326.2,350967941479
2021-02-25,47058.48,54506565949
2021-02-24,49737.82,63695521388
2021-02-23,48899.99,106102492824
2021-02-22,54142.13,92052420332
2021-02-21,57489.16,51897585191
2021-02-20,55923.52,68145460026
2021-02-19,55983.56,63495496918
2021-02-18,51601.73,52054723579
2021-02-17,52170.01,80820545404
2021-02-16,49158.71,77049582886
2021-02-15,47936.37,77069903166
2021-02-14,48680.69,71248675228
2021-02-13,47232.45,70250456155
2021-02-12,47408.34,76555041196
2021-02-11,47997.91,81388911810
2021-02-10,44850.0,87301089896
2021-02-09,46514.73,91809846886
2021-02-08,46448.1,101467222687
2021-02-07,38871.42,65500641143
2021-02-06,39265.43,71326033653
2021-02-05,38311.49,58598066402
2021-02-04,36975.0,68838074392
2021-02-03,37678.37,61166818159
2021-02-02,35512.67,63088585433
2021-02-01,33533.19,61400400660
2021-01-31,33137.74,52754542671
2021-01-30,34315.63,65141828798
2021-01-29,34262.11,117894572511
2021-01-28,33488.99,76517157706
2021-01-27,30407.13,62576762015
2021-01-26,32510.82,60255421470
2021-01-25,32261.87,59897054838
2021-01-24,32288.56,48643830599
2021-01-23,32112.01,48354737975
2021-01-22,32984.93,77207272511
2021-01-21,30855.95,75643067688
2021-01-20,35503.09,66834573161
2021-01-19,35917.28,57244195486
2021-01-18,36624.23,49511702429
2021-01-17,35820.0,52359854336
2021-01-16,36006.94,57706187875
2021-01-15,36754.67,67760757881
2021-01-14,39125.14,63615990033
2021-01-13,37393.66,69364315979
2021-01-12,34038.98,74773277909
2021-01-11,35452.59,123320567399
2021-01-10,38171.57,79980747690
2021-01-09,40257.43,61984162837
2021-01-08,40665.15,88107519480
2021-01-07,39505.56,84762141031
2021-01-06,36859.26,75289433811
2021-01-05,34030.64,67547324782
2021-01-04,32019.99,81163475344
2021-01-03,33080.66,78665235202
2021-01-02,32225.91,67865420765
2021-01-01,29412.84,40730301359
2020-12-31,28990.08,46754964848
2020-12-30,28897.42,51287442704
