date,open,high,low,close,adjClose,volume
2003-05-02,26.54,27.24,26.15,27.04,5.65404503555448,697200
2003-05-05,26.95,27.26,26.26,26.32,5.50349354052492,477500
2003-05-06,26.4,26.85,26.22,26.58,5.55785935817448,346100
2003-05-07,26.52,26.73,25.93,26.02,5.44076375092927,252800
2003-05-08,25.89,26.3,25.45,25.57,5.3466690665358,482900
2003-05-09,25.65,26.35,25.33,26.21,5.48049261767318,354100
2003-05-12,26.24,26.62,25.87,26.3,5.49931155455188,212200
2003-05-13,26.1,26.15,25.82,25.96,5.42821779301014,541900
2003-05-14,25.95,26.12,25.43,26.02,5.44076375092927,525200
2003-05-15,26.01,26.4,26.0,26.2,5.47840162468666,746500
2003-05-16,26.04,26.5,25.23,25.38,5.30694019979189,508400
2003-05-19,25.22,25.85,24.72,24.81,5.18775359956016,617900
2003-05-20,25.15,25.15,23.91,24.65,5.15429771177581,499700
2003-05-21,24.4,25.05,23.5,24.9,5.20657253643885,414000
2003-05-22,24.9,25.9,24.8,25.781,5.39078901855141,777500
2003-05-23,25.78,26.41,25.6,26.07,5.45121871586188,349900
2003-05-27,26.08,27.45,25.98,27.35,5.71886581813665,1359000
2003-05-28,27.26,28.59,27.26,28.16,5.8882362500449,1011200
2003-05-29,28.31,28.59,27.85,28.15,5.88614525705838,497200
2003-05-30,28.54,29.23,28.15,29.0,6.06387966091272,694700
2003-06-02,29.1,30.52,29.0,29.75,6.22070413490184,775600
2003-06-03,29.15,29.25,28.33,29.19,6.10360852765663,1089900
2003-06-04,29.14,29.25,28.65,28.9,6.0429697310475,556000
2003-06-05,28.83,30.58,28.75,30.46,6.36916463694488,395600
2003-06-06,30.8,31.31,29.85,29.98,6.26879697359184,384200
2003-06-09,30.25,30.45,29.08,29.51,6.17052030322532,249500
2003-06-10,29.571,29.63,29.03,29.5,6.1684293102388,171300
2003-06-11,29.39,30.45,29.39,30.22,6.31898080526836,352500
2003-06-12,30.16,30.46,29.79,30.0,6.27297895956488,227200
2003-06-13,29.83,30.02,29.45,29.71,6.21234016295575,193800
2003-06-16,29.57,30.02,29.57,30.0,6.27297895956488,283400
2003-06-17,30.08,30.25,29.684,29.91,6.25416002268619,323200
2003-06-18,29.87,30.2,29.73,29.99,6.27088796657836,234200
2003-06-19,29.83,30.002,29.05,29.51,6.17052030322532,322000
2003-06-20,29.0,29.5,28.92,28.97,6.05760668195315,283700
2003-06-23,29.37,29.38,28.08,28.39,5.9363290887349,230600
2003-06-24,28.205,28.94,28.06,28.6,5.98023994145185,170100
2003-06-25,30.4,30.75,28.85,29.93,6.25834200865923,468700
2003-06-26,29.91,30.85,29.91,30.59,6.39634754576966,211300
2003-06-27,30.43,31.6,30.43,31.02,6.48626024419009,259000
2003-06-30,31.01,31.19,30.15,30.35,6.34616371409314,459600
2003-07-01,30.25,31.36,30.09,31.06,6.49462421613617,281200
2003-07-02,31.1,32.29,31.1,32.07,6.70581450777486,379400
2003-07-03,32.05,32.25,31.54,31.9,6.67026762700399,166300
2003-07-07,32.13,32.7,31.81,32.26,6.74554337451877,386800
2003-07-08,32.16,33.09,32.15,32.95,6.88982189058876,292800
2003-07-09,33.12,33.25,32.5,32.92,6.8835489116292,511300
2003-07-10,33.2,33.26,32.76,32.96,6.89191288357528,195300
2003-07-11,33.19,33.5,32.9,33.09,6.91909579240006,149600
2003-07-14,33.37,34.05,33.21,33.27,6.95673366615745,199200
2003-07-15,33.29,33.6,32.79,33.13,6.92745976434615,232800
2003-07-16,33.2,33.2,31.93,31.99,6.68908656388268,314200
2003-07-17,31.87,32.16,31.06,31.26,6.53644407586661,232800
2003-07-18,31.16,31.86,31.09,31.759,6.64078462589404,206500
2003-07-21,31.65,31.81,31.05,31.76,6.64099372519269,226000
2003-07-22,31.71,32.22,31.5,32.16,6.72463344465355,244400
2003-07-23,31.93,32.62,31.36,32.55,6.8061821711279,302800
2003-07-24,32.75,33.0,31.92,31.98,6.68699557089616,397800
2003-07-25,31.9,32.24,31.43,31.77,6.64308471817921,263400
2003-07-28,31.74,32.6,31.74,32.44,6.78318124827616,130300
2003-07-29,32.33,32.68,31.75,32.33,6.76018032542442,429600
2003-07-30,32.29,32.64,32.1,32.43,6.78109025528964,361400
2003-07-31,32.29,32.79,32.04,32.33,6.76018032542442,183700
2003-08-01,32.24,32.33,31.23,31.23,6.53017109690704,202600
2003-08-04,31.33,31.65,30.62,31.14,6.51135216002835,173000
2003-08-05,31.04,31.34,30.09,30.11,6.29597988241662,167200
2003-08-06,30.1,30.3,29.01,29.15,6.09524455571054,354500
2003-08-07,28.95,29.24,28.44,28.69,5.99905887833055,359500
2003-08-08,28.6,28.79,28.0,28.11,5.87778128511229,345200
2003-08-11,28.12,28.93,28.12,28.43,5.94469306068099,230700
2003-08-12,29.95,32.44,29.6,32.08,6.70790550076138,769800
2003-08-13,31.75,33.69,31.75,33.69,7.04455537159136,726700
2003-08-14,33.7,34.09,33.29,33.85,7.07801125937571,419200
2003-08-15,33.8,34.5,33.8,34.16,7.14283204195788,305000
2003-08-18,33.58,34.13,33.56,34.07,7.12401310507918,288200
2003-08-19,34.15,35.39,33.98,35.39,7.40002417930004,337800
2003-08-20,35.16,35.4,34.9,35.0,7.31847545282569,363100
2003-08-21,35.0,35.5,34.85,35.15,7.34984034762352,390700
2003-08-22,35.88,36.05,35.08,35.21,7.36238630554265,410000
2003-08-25,35.2,35.3,34.7,35.0,7.31847545282569,194400
2003-08-26,35.0,35.08,34.3,34.96,7.31011148087961,294900
2003-08-27,34.95,35.0,34.33,34.47,7.20765282454005,201900
2003-08-28,34.445,34.68,33.07,33.85,7.07801125937571,578900
2003-08-29,33.81,33.97,33.45,33.68,7.04246437860484,215400
2003-09-02,33.39,35.19,33.39,35.19,7.35820431956961,346900
2003-09-03,34.9,35.09,34.14,34.61,7.23692672635135,342100
2003-09-04,34.649,35.23,34.48,34.96,7.31011148087961,300700
2003-09-05,35.01,35.04,34.21,34.265,7.16478746831636,304700
2003-09-08,34.19,35.06,34.19,34.6,7.23483573336483,395500
2003-09-09,34.6,34.9,34.3,34.64,7.24319970531092,138000
2003-09-10,34.5,34.59,32.96,33.48,7.00064451887441,311500
2003-09-11,33.45,33.64,32.9,33.58,7.02155444873962,163200
2003-09-12,33.7,33.75,32.82,33.31,6.96509763810354,148600
2003-09-15,33.305,33.52,32.68,33.25,6.95255168018441,155100
2003-09-16,33.22,34.5,33.22,34.48,7.20974381752657,257300
2003-09-17,34.3,34.88,34.25,34.65,7.24529069829744,135900
2003-09-18,34.59,34.8,34.382,34.7,7.25574566323005,160300
2003-09-19,34.9,35.03,34.4,34.82,7.28083757906831,254000
2003-09-22,34.66,35.35,34.43,35.21,7.36238630554265,322200
2003-09-23,35.35,35.41,34.95,35.4,7.40211517228656,306400
2003-09-24,35.16,35.43,33.55,33.55,7.01528146978006,295200
2003-09-25,33.53,33.769,32.72,32.8,6.85845699579094,267800
2003-09-26,32.65,32.81,31.69,31.93,6.67654060596356,430700
2003-09-29,30.7,32.21,30.68,31.9,6.67026762700399,349100
2003-09-30,31.09,32.33,31.09,31.79,6.64726670415225,310500
2003-10-01,31.89,32.42,31.47,32.34,6.76227131841094,201500
2003-10-02,32.34,32.45,31.95,32.1,6.71208748673442,171700
2003-10-03,32.01,32.75,32.01,32.67,6.83127408696616,459500
2003-10-06,32.6,33.06,32.21,32.64,6.82500110800659,318500
2003-10-07,32.3,33.2275,32.06,33.06,6.9128228134405,243800
2003-10-08,32.9,33.361,32.65,33.08,6.91700479941354,225600
2003-10-09,33.39,34.5,33.11,33.91,7.09055721729484,643600
2003-10-10,33.76,34.1,32.92,33.15,6.93164175031919,260600
2003-10-13,33.12,33.72,33.05,33.719,7.05061925125227,303200
2003-10-14,33.51,34.47,33.51,34.138,7.13823185738753,152500
2003-10-15,34.25,34.26,33.65,33.7,7.04664636457788,298900
2003-10-16,33.69,34.17,33.69,33.85,7.07801125937571,156100
2003-10-17,33.93,33.93,33.59,33.7,7.04664636457788,539900
2003-10-20,33.76,33.76,32.83,32.95,6.88982189058876,347600
2003-10-21,32.94,34.0,32.82,33.93,7.09473920326788,157900
2003-10-22,33.79,33.96,31.8,32.29,6.75181635347833,385100
2003-10-23,32.49,33.089,31.8,32.9,6.87936692565615,301700
2003-10-24,32.59,33.67,32.29,33.46,6.99646253290136,206100
2003-10-27,33.37,33.87,32.9,33.44,6.99228054692832,190500
2003-10-28,33.36,33.9,33.23,33.9,7.08846622430832,218900
2003-10-29,33.76,34.7,33.66,34.5,7.21392580349961,259500
2003-10-30,34.56,34.75,34.1,34.18,7.14701402793092,219600
2003-10-31,34.15,34.97,34.15,34.83,7.28292857205483,151800
2003-11-03,34.88,35.66,34.7,35.45,7.41257013721917,329900
2003-11-04,35.58,35.88,34.465,34.78,7.27247360712222,234600
2003-11-05,34.73,35.33,34.62,35.24,7.36865928450221,245300
2003-11-06,35.36,35.94,35.25,35.88,7.5024828356396,263400
2003-11-07,35.75,36.98,35.45,36.67,7.66767128157481,356800
2003-11-10,36.56,36.68,34.37,34.41,7.19510686662092,228100
2003-11-11,34.33,34.53,33.51,33.84,7.07592026638919,166000
2003-11-12,33.51,35.0,33.47,34.91,7.299656515947,181300
2003-11-13,34.92,35.12,34.61,34.9,7.29756552296048,113200
2003-11-14,34.74,35.1,34.02,34.2,7.15119601390396,196900
2003-11-17,34.07,34.26,33.42,33.89,7.08637523132179,249700
2003-11-18,33.98,35.6,33.85,33.95,7.09892118924092,437900
2003-11-19,33.97,35.0,33.77,34.79,7.27456460010874,158400
2003-11-20,34.79,35.39,34.28,34.7,7.25574566323005,292400
2003-11-21,34.93,35.47,34.4775,34.5,7.21392580349961,275600
2003-11-24,34.47,35.91,34.38,35.8,7.48575489174742,213200
2003-11-25,35.79,36.15,35.79,36.04,7.53593872342394,205300
2003-11-26,36.16,36.43,35.48,35.67,7.45857198292264,120500
2003-11-28,35.89,36.15,35.57,35.94,7.51502879355873,66900
2003-12-01,35.86,37.44,35.84,37.011,7.73897414241519,228700
2003-12-02,37.24,37.74,36.75,37.25,7.78894887479306,178000
2003-12-03,37.14,38.0,37.1,37.4,7.82031376959088,194600
2003-12-04,37.24,38.1,36.7,37.28,7.79522185375263,176700
2003-12-05,37.2,37.38,36.94,37.24,7.78685788180654,236500
2003-12-08,37.29,37.72,36.79,37.58,7.85795164334827,239400
2003-12-09,37.849,38.0,37.0,37.0,7.73667405013002,161300
2003-12-10,37.0,37.53,37.0,37.04,7.74503802207611,227200
2003-12-11,37.15,38.45,37.03,38.23,7.99386618747218,243900
2003-12-12,38.2,38.78,37.69,38.51,8.05241399109478,162600
2003-12-15,39.47,39.65,37.51,37.65,7.87258859425393,234900
2003-12-16,37.65,38.24,36.8,38.15,7.97713824358001,298400
2003-12-17,38.29,38.73,37.25,37.88,7.92068143294392,132200
2003-12-18,37.86,38.08,37.31,38.07,7.96041029968783,140100
2003-12-19,38.39,38.8,37.37,38.69,8.09005186485217,227400
2003-12-22,38.54,38.85,37.49,38.28,8.00432115240479,142700
2003-12-23,38.38,38.8,37.99,38.8,8.11305278770391,178700
2003-12-24,38.67,38.75,38.15,38.17,7.98132022955305,49700
2003-12-26,38.145,38.53,38.04,38.35,8.01895810331044,59200
2003-12-29,38.48,39.71,38.29,39.0,8.15487264743435,210700
2003-12-30,38.99,39.1,38.44,38.93,8.14023569652869,175800
2003-12-31,38.92,39.2,37.78,37.84,7.91231746099784,283900
2004-01-02,37.97,38.67,37.95,38.0,7.94577334878218,188300
2004-01-05,38.01,38.4,37.95,38.1,7.9666832786474,252600
2004-01-06,38.25,38.25,37.71,37.84,7.91231746099784,343200
2004-01-07,37.91,38.15,37.349,38.15,7.97713824358001,218600
2004-01-08,38.04,38.35,37.8,37.85,7.91440845398436,270600
2004-01-09,37.59,37.94,36.91,37.349,7.80964970535962,399300
2004-01-12,37.41,38.0,37.25,38.0,7.94577334878218,333200
2004-01-13,37.85,38.31,37.35,37.71,7.88513455217306,251800
2004-01-14,37.86,38.7,37.6,38.64,8.07959689991957,173600
2004-01-15,38.64,38.96,37.98,38.72,8.09632484381174,233400
2004-01-16,38.589,38.84,38.36,38.42,8.03359505421609,225000
2004-01-20,38.42,39.4,38.35,39.4,8.23851236689521,209900
2004-01-21,39.45,39.47,38.75,38.75,8.1025978227713,191800
2004-01-22,38.89,39.0,38.09,38.1,7.9666832786474,152600
2004-01-23,38.101,38.36,37.76,38.36,8.02104909629696,215300
2004-01-26,38.39,40.44,38.28,40.44,8.45597563749346,280400
2004-01-27,40.45,40.77,38.85,38.85,8.12350775263652,206600
2004-01-28,38.9,39.38,38.15,38.27,8.00223015941827,252600
2004-01-29,38.45,39.55,38.25,39.0,8.15487264743435,287000
2004-01-30,39.2,39.85,38.81,38.82,8.11723477367696,156000
2004-02-02,40.03,40.24,38.85,39.33,8.22387541598956,211100
2004-02-03,39.05,39.77,38.96,39.35,8.2280574019626,232100
2004-02-04,39.53,39.53,37.83,37.86,7.91649944697088,190100
2004-02-05,38.2,38.51,37.7,38.0,7.94577334878218,172400
2004-02-06,38.2,39.57,38.19,39.53,8.26569527571999,320600
2004-02-09,39.53,39.6,39.11,39.25,8.20714747209739,143200
2004-02-10,39.13,40.01,39.11,39.9,8.34306201622129,171700
2004-02-11,39.899,40.35,39.71,40.35,8.43715670061477,165300
2004-02-12,40.25,40.58,40.06,40.21,8.40788279880346,335500
2004-02-13,40.14,40.54,39.88,40.15,8.39533684088433,254800
2004-02-17,40.101,41.39,39.98,41.09,8.59189018161737,216200
2004-02-18,41.18,41.29,40.74,41.29,8.6337100413478,210500
2004-02-19,41.33,41.4,39.98,40.17,8.39951882685738,142600
2004-02-20,40.25,40.83,39.42,40.23,8.4120647847765,160200
2004-02-23,40.28,40.44,39.1,39.3,8.21760243702999,197100
2004-02-24,39.5,39.87,38.85,39.79,8.32006109336955,220600
2004-02-25,39.91,40.5,39.49,40.48,8.46433960943954,166300
2004-02-26,40.54,40.91,40.03,40.81,8.53334237799476,121100
2004-02-27,40.74,40.95,40.07,40.49,8.46643060242607,141200
2004-03-01,41.0,42.0,40.7,41.65,8.70898578886258,235400
2004-03-02,41.76,41.76,40.81,41.03,8.57934422369824,113600
2004-03-03,41.01,42.0,40.75,41.91,8.76335160651214,132700
2004-03-04,41.92,42.2,41.5,42.2,8.82399040312127,271200
2004-03-05,42.11,42.58,41.834,42.0,8.78217054339083,203500
2004-03-08,41.83,42.55,40.29,40.45,8.45806663047998,155900
2004-03-09,40.39,41.31,39.87,40.2,8.40579180581694,174000
2004-03-10,39.77,40.2,38.8,38.98,8.1506906614613,130500
2004-03-11,38.9,40.31,38.39,38.51,8.05241399109478,171300
2004-03-12,38.45,40.38,38.45,40.37,8.44133868658781,171200
2004-03-15,40.24,40.25,38.41,38.56,8.06286895602739,207900
2004-03-16,38.72,39.25,37.54,38.56,8.06286895602739,258100
2004-03-17,38.79,39.3,38.76,39.23,8.20296548612434,217700
2004-03-18,39.16,39.29,38.65,38.95,8.14441768250174,111200
2004-03-19,39.11,39.35,38.47,38.56,8.06286895602739,179200
2004-03-22,38.47,38.62,37.05,37.93,7.93113639787653,248800
2004-03-23,38.16,38.86,37.93,37.93,7.93113639787653,129900
2004-03-24,37.69,38.32,37.04,37.69,7.88095256620001,211600
2004-03-25,37.92,39.32,37.78,39.2,8.19669250716478,167800
2004-03-26,39.01,39.98,39.01,39.23,8.20296548612434,146200
2004-03-29,39.42,40.36,39.39,40.0,8.36397194608651,195800
2004-03-30,39.81,40.43,39.67,39.81,8.3242430793426,195700
2004-03-31,39.98,40.97,39.68,40.79,8.52916039202172,322200
2004-04-01,41.48,41.51,40.61,41.28,8.63161904836128,165600
2004-04-02,41.52,42.16,41.28,42.06,8.79471650130996,198800
2004-04-05,42.13,42.49,42.0,42.3,8.84490033298648,128900
2004-04-06,41.83,42.3,40.39,40.68,8.50615946916998,293700
2004-04-07,40.51,41.38,40.26,41.14,8.60234514654997,142100
2004-04-08,41.21,41.82,40.7,40.74,8.51870542708911,167400
2004-04-12,40.66,41.39,40.65,41.1,8.59398117460389,98300
2004-04-13,41.1,41.35,39.2,39.69,8.29915116350434,159800
2004-04-14,39.65,40.41,39.32,39.62,8.28451421259869,131200
2004-04-15,39.65,40.04,38.9,39.3,8.21760243702999,151100
2004-04-16,39.43,40.24,39.39,39.87,8.33678903726173,176100
2004-04-19,39.87,40.34,39.74,40.1,8.38488187595173,133400
2004-04-20,40.19,40.5,39.9,40.0,8.36397194608651,192000
2004-04-21,40.1,40.92,39.89,40.67,8.50406847618346,180700
2004-04-22,40.92,41.39,40.45,41.24,8.62325507641519,280400
2004-04-23,41.28,41.5,40.63,41.16,8.60652713252302,138700
2004-04-26,41.2,41.87,40.37,40.86,8.54379734292737,188100
2004-04-27,41.08,41.2,39.59,40.23,8.4120647847765,239900
2004-04-28,40.04,40.91,40.04,40.45,8.45806663047998,293500
2004-04-29,40.37,41.69,39.76,39.77,8.31587910739651,243400
2004-04-30,39.75,40.6,38.96,39.11,8.17787357028608,227400
2004-05-03,38.95,41.2,38.95,40.79,8.52916039202172,455500
2004-05-04,41.07,41.08,39.83,40.22,8.40997379178998,282200
2004-05-05,40.25,41.08,39.99,40.73,8.51661443410259,172500
2004-05-06,40.7,40.99,39.45,40.56,8.48106755333172,238500
2004-05-07,40.25,40.79,38.54,39.07,8.16950959834,410800
2004-05-10,38.93,38.99,37.4,37.48,7.83704171348306,314300
2004-05-11,37.93,39.09,37.78,38.8,8.11305278770391,158200
2004-05-12,38.7,39.79,37.72,39.79,8.32006109336955,176700
2004-05-13,39.39,39.87,38.75,39.24,8.20505647911087,171800
2004-05-14,38.99,39.53,38.4,38.73,8.09841583679826,207200
2004-05-17,38.15,38.5,37.1,38.17,7.98132022955305,228800
2004-05-18,38.31,39.12,38.31,39.1,8.17578257729956,143100
2004-05-19,39.15,39.48,38.19,38.45,8.03986803317566,181200
2004-05-20,38.45,38.87,37.99,38.17,7.98132022955305,126300
2004-05-21,38.29,39.02,38.15,38.91,8.13605371055565,90000
2004-05-24,39.06,39.66,38.75,38.99,8.15278165444782,143500
2004-05-25,39.09,39.99,38.701,39.99,8.36188095309999,145700
2004-05-26,39.59,40.0,39.0,40.0,8.36397194608651,165700
2004-05-27,40.0,40.11,39.24,40.04,8.37233591803259,181400
2004-05-28,39.801,40.18,38.66,38.75,8.1025978227713,295300
2004-06-01,38.61,39.35,38.6,39.02,8.15905463340739,323000
2004-06-02,39.35,40.45,39.25,40.43,8.45388464450694,314000
2004-06-03,40.49,40.49,39.23,39.23,8.20296548612434,171200
2004-06-04,39.24,39.9,39.13,39.66,8.29287818454477,149600
2004-06-07,39.9,40.0,38.96,39.94,8.35142598816738,93400
2004-06-08,39.95,40.07,39.4,39.7,8.30124215649086,73300
2004-06-09,39.775,40.18,38.9,39.07,8.16950959834,173600
2004-06-10,38.88,39.4,38.88,39.34,8.22596640897608,237300
2004-06-14,39.42,39.51,39.01,39.23,8.20296548612434,167000
2004-06-15,39.63,39.98,39.45,39.68,8.29706017051782,226900
2004-06-16,39.6,40.8,39.6,40.66,8.50197748319694,225600
2004-06-17,40.67,41.1,39.9,40.68,8.50615946916998,241300
2004-06-18,40.47,41.2,39.86,40.45,8.45806663047998,314600
2004-06-21,40.38,40.74,39.8,40.3,8.42670173568216,109700
2004-06-22,40.2,41.22,39.9,41.22,8.61907309044215,209200
2004-06-23,40.87,41.82,40.67,41.73,8.72571373275475,177100
2004-06-24,41.5,41.7,41.0,41.5,8.67762089406475,168800
2004-06-25,41.19,43.455,41.02,41.87,8.75498763456605,528100
2004-06-28,42.09,42.99,41.38,42.69,8.92644905946083,312400
2004-06-29,42.69,43.59,42.3,43.3,9.05399963163864,292900
2004-06-30,43.5,43.95,42.96,43.45,9.08536452643647,202800
2004-07-01,43.29,43.57,42.75,43.11,9.01427076489473,195600
2004-07-02,43.0,43.08,42.33,42.33,8.85117331194605,205500
2004-07-06,42.24,42.25,40.8,40.91,8.55425230785998,417100
2004-07-07,41.2,41.59,40.81,40.93,8.55843429383302,252900
2004-07-08,40.8,41.61,40.6,40.84,8.53961535695433,217200
2004-07-09,41.09,41.09,40.38,40.47,8.46224861645302,80500
2004-07-12,40.49,41.48,40.4,40.96,8.56470727279259,154200
2004-07-13,41.15,42.31,40.59,42.15,8.81353543818866,254800
2004-07-14,42.08,42.75,41.31,41.38,8.65252897822649,206800
2004-07-15,41.3,41.83,41.0,41.5,8.67762089406475,107400
2004-07-16,41.48,42.05,40.69,40.77,8.52497840604867,130400
2004-07-19,40.6,40.93,39.52,40.4,8.44761166554737,172700
2004-07-20,40.71,41.44,40.13,41.44,8.66507493614562,111800
2004-07-21,41.6,41.6,39.1,39.41,8.24060335988173,255900
2004-07-22,39.4,40.07,39.0,39.57,8.27405924766608,286200
2004-07-23,39.8,40.05,39.01,39.25,8.20714747209739,195000
2004-07-26,39.73,39.8,37.73,38.18,7.98341122253957,306800
2004-07-27,38.1,40.1,38.1,39.67,8.29496917753129,222200
2004-07-28,39.33,39.34,38.22,38.85,8.12350775263652,348100
2004-07-29,39.0,39.69,38.3,39.66,8.29287818454477,140000
2004-07-30,39.7,40.09,39.42,39.8,8.32215208635608,177100
2004-08-02,39.38,39.38,38.1,38.76,8.10468881575783,210900
2004-08-03,38.6,39.33,38.34,38.35,8.01895810331044,150800
2004-08-04,38.22,39.13,37.81,38.4,8.02941306824305,124200
2004-08-05,38.21,38.69,37.25,37.62,7.86631561529436,196700
2004-08-06,37.3,37.36,35.81,36.01,7.52966574446438,386900
2004-08-09,35.95,36.26,35.9,36.14,7.55684865328916,212600
2004-08-10,34.93,37.0,34.92,36.83,7.70112716935915,292800
2004-08-11,36.18,38.24,35.67,37.9,7.92486341891697,276700
2004-08-12,37.3,38.47,37.18,37.59,7.8600426363348,194600
2004-08-13,38.04,38.04,35.36,36.32,7.59448652704655,326400
2004-08-16,36.65,37.77,36.05,37.7,7.88304355918653,227200
2004-08-17,37.94,38.38,37.57,37.98,7.94159136280914,95000
2004-08-18,37.62,39.45,37.6,39.45,8.24896733182782,164900
2004-08-19,39.51,39.9,39.1,39.63,8.28660520558521,157100
2004-08-20,39.77,40.54,39.16,40.3,8.42670173568216,152500
2004-08-23,40.72,40.81,38.89,39.26,8.20923846508391,185000
2004-08-24,39.33,39.65,38.84,39.57,8.27405924766608,103500
2004-08-25,39.6,40.37,39.2,40.14,8.39324584789781,98500
2004-08-26,39.84,40.99,39.84,40.2,8.40579180581694,188100
2004-08-27,40.1,40.96,40.1,40.75,8.52079642007563,107200
2004-08-30,40.35,40.4,39.1,39.16,8.18832853521869,117800
2004-08-31,39.0,39.98,38.53,38.74,8.10050682978478,226400
2004-09-01,38.72,40.0,38.55,39.19,8.19460151417826,203600
2004-09-02,39.11,39.69,38.94,39.5,8.25942229676043,167300
2004-09-03,39.8,40.2,39.12,39.5,8.25942229676043,143800
2004-09-07,39.7,40.24,39.33,39.84,8.33051605830216,125400
2004-09-08,39.9,40.35,39.34,39.34,8.22596640897608,104200
2004-09-09,39.7,40.57,39.481,40.53,8.47479457437215,239800
2004-09-10,40.6,40.95,39.79,40.95,8.56261627980606,95900
2004-09-13,40.95,41.07,40.55,41.07,8.58770819564432,174700
2004-09-14,41.1,41.1,40.24,40.59,8.48734053229128,139100
2004-09-15,40.41,40.73,39.94,40.33,8.43297471464172,123200
2004-09-16,40.5,40.75,40.13,40.7,8.51034145514302,163500
2004-09-17,40.9,41.55,39.9,40.5,8.46852159541259,335700
2004-09-20,40.64,40.83,39.73,40.1,8.38488187595173,128900
2004-09-21,40.21,40.38,39.67,40.38,8.44342967957433,136900
2004-09-22,39.9,39.9,38.81,38.82,8.11723477367696,132900
2004-09-23,38.55,39.5,37.93,38.92,8.13814470354217,182100
2004-09-24,39.1,39.59,38.7,39.15,8.18623754223217,61800
2004-09-27,38.98,39.55,38.1,38.14,7.97504725059349,97300
2004-09-28,38.43,38.84,37.72,38.37,8.02314008928348,150900
2004-09-29,38.62,39.17,38.35,39.17,8.19041952820521,110800
2004-09-30,38.7,39.13,38.17,38.18,7.98341122253957,144300
2004-10-01,38.9,39.9,38.04,39.49,8.25733130377391,209700
2004-10-04,39.9,40.16,39.25,39.84,8.33051605830216,146600
2004-10-05,39.78,40.2,39.5,39.7,8.30124215649086,136800
2004-10-06,39.84,40.09,39.3,40.09,8.3827908829652,149400
2004-10-07,39.65,39.92,39.18,39.19,8.19460151417826,152100
2004-10-08,39.73,39.73,38.16,38.16,7.97922923656653,278800
2004-10-11,38.369,38.48,37.45,38.0,7.94577334878218,230500
2004-10-12,37.88,38.0,36.99,37.0,7.73667405013002,210200
2004-10-13,37.24,37.24,36.29,36.71,7.67603525352089,220400
2004-10-14,36.64,37.0,36.13,36.58,7.64885234469611,151700
2004-10-15,36.55,37.35,36.35,36.925,7.72099160273111,114300
2004-10-18,37.03,38.16,36.66,37.73,7.8893165381461,93800
2004-10-19,38.0,38.0,36.84,36.99,7.7345830571435,130900
2004-10-20,36.83,37.2,36.23,36.84,7.70321816234567,163000
2004-10-21,36.95,37.9,36.41,37.1,7.75758397999524,168900
2004-10-22,37.44,37.5,35.66,35.66,7.45648098993612,197100
2004-10-25,35.6,35.78,34.26,34.96,7.31011148087961,362500
2004-10-26,35.1,35.7,34.75,35.63,7.45020801097656,170000
2004-10-27,35.1,36.68,35.07,36.44,7.61957844288481,243400
2004-10-28,36.11,36.88,35.75,36.47,7.62585142184437,152200
2004-10-29,36.12,36.81,35.61,36.02,7.5317567374509,155300
2004-11-01,35.7,36.61,35.65,36.07,7.54221170238351,189000
2004-11-02,35.81,36.6,35.35,35.68,7.46066297590917,143400
2004-11-03,36.21,37.47,35.88,37.13,7.7638569589548,157500
2004-11-04,37.01,37.96,36.8,37.94,7.93322739086305,166100
2004-11-05,38.2,39.25,37.76,38.3,8.00850313837783,184900
2004-11-08,38.0,38.58,37.86,38.58,8.06705094200044,200400
2004-11-09,38.5,38.9,37.86,38.39,8.02732207525653,166000
2004-11-10,38.0,38.9,37.74,38.36,8.02104909629696,165500
2004-11-11,38.2,39.0,38.02,38.9,8.13396271756913,122400
2004-11-12,38.51,38.89,37.75,38.74,8.10050682978478,114500
2004-11-15,38.01,38.2,37.2,38.2,7.98759320851262,129700
2004-11-16,38.29,38.3,37.6,37.6,7.86213362932132,66400
2004-11-17,37.84,38.69,37.5,37.82,7.90813547502479,106500
2004-11-18,37.51,38.44,37.44,38.09,7.96459228566088,147600
2004-11-19,37.25,38.0,36.96,37.01,7.73876504311654,290500
2004-11-22,36.9,38.0,36.3,38.0,7.94577334878218,139700
2004-11-23,38.04,38.1,37.05,37.69,7.88095256620001,143800
2004-11-24,38.88,39.67,38.56,39.0,8.15487264743435,387500
2004-11-26,39.09,39.1,38.54,38.54,8.05868697005435,54600
2004-11-29,39.03,39.06,37.75,38.24,7.9959571804587,329200
2004-11-30,38.07,38.6,37.15,37.4,7.82031376959088,3096600
2004-12-01,37.19,38.15,37.19,37.99,7.94368235579566,636400
2004-12-02,37.57,38.0,37.5,38.0,7.94577334878218,381200
2004-12-03,38.045,38.24,37.65,37.9,7.92486341891697,238600
2004-12-06,37.69,38.07,37.62,37.97,7.93950036982262,173600
2004-12-07,37.82,38.14,37.23,37.6,7.86213362932132,396400
2004-12-08,37.65,38.47,37.29,38.3,8.00850313837783,213400
2004-12-09,38.03,39.32,37.9,39.14,8.18414654924565,236500
2004-12-10,39.0,39.31,38.75,39.31,8.21969343001652,144700
2004-12-13,39.38,39.54,38.95,39.48,8.25524031078738,242300
2004-12-14,39.08,40.0,39.08,39.98,8.35978996011346,185000
2004-12-15,39.77,40.19,39.21,40.04,8.37233591803259,167800
2004-12-16,39.82,40.05,39.09,39.43,8.24478534585477,133600
