,ASF,Basal_Corr,Future_DD_Mag,Era,Era_Dummy
1998-07-30,0.14259760878830455,0.2565007186907342,0.1405922816143379,1990-1999 (Pre-ETF),0
1998-08-06,0.14183012681201168,0.2576243451355455,0.0985380309242998,1990-1999 (Pre-ETF),0
1998-08-13,0.14101837643535026,0.25876306635428603,0.08619328266366766,1990-1999 (Pre-ETF),0
1998-08-20,0.14032536870912052,0.259881252194306,0.10016486649481848,1990-1999 (Pre-ETF),0
1998-08-27,0.1396662058724904,0.2608425905568523,0.05786546776058765,1990-1999 (Pre-ETF),0
1998-09-03,0.14004173847073786,0.2623393800537395,-0.0,1990-1999 (Pre-ETF),0
1998-09-11,0.1406294688155505,0.26385770483619314,0.024448479743369944,1990-1999 (Pre-ETF),0
1998-09-18,0.1413103097721693,0.2653484578060241,0.034996923082446174,1990-1999 (Pre-ETF),0
1998-09-25,0.14213122463600902,0.2668348433150542,0.057774573200825574,1990-1999 (Pre-ETF),0
1998-10-02,0.1430854014480254,0.26835804101890787,0.01816273826144643,1990-1999 (Pre-ETF),0
1998-10-09,0.14403470894306641,0.26972249049974395,-0.0,1990-1999 (Pre-ETF),0
1998-10-16,0.14523327258518895,0.2711989094543291,-0.0,1990-1999 (Pre-ETF),0
1998-10-23,0.1464736970852608,0.27260730934147864,-0.0,1990-1999 (Pre-ETF),0
1998-10-30,0.1476544338862423,0.27389956337660704,-0.0,1990-1999 (Pre-ETF),0
1998-11-06,0.14872607100375296,0.2751145328269582,0.013400442530421608,1990-1999 (Pre-ETF),0
1998-11-13,0.14977600958557943,0.27622763066135486,-0.0,1990-1999 (Pre-ETF),0
1998-11-20,0.15088181059998,0.2773731464779733,0.01920854000114569,1990-1999 (Pre-ETF),0
1998-11-30,0.15191067801112695,0.27841223562635053,0.019275932742209068,1990-1999 (Pre-ETF),0
1998-12-07,0.15294494464352973,0.27953177899635684,0.03915130244311249,1990-1999 (Pre-ETF),0
1998-12-14,0.1538417376736364,0.280552062638283,-0.0,1990-1999 (Pre-ETF),0
1998-12-21,0.1546638706049901,0.28152997257745804,-0.0,1990-1999 (Pre-ETF),0
1998-12-29,0.1554429909679094,0.2824954377259175,0.005967123658249918,1990-1999 (Pre-ETF),0
1999-01-06,0.15628729921232862,0.2832875481907006,0.029819028267173087,1990-1999 (Pre-ETF),0
1999-01-13,0.15711363890088761,0.28388915754892946,-0.0,1990-1999 (Pre-ETF),0
1999-01-21,0.1580593329952283,0.28439504740204025,-0.0,1990-1999 (Pre-ETF),0
1999-01-28,0.15888108168939274,0.2848846466948993,0.02136927473137673,1990-1999 (Pre-ETF),0
1999-02-04,0.1594447880143427,0.285225733602206,0.008137857939718218,1990-1999 (Pre-ETF),0
1999-02-11,0.1601660735220702,0.2855882470609943,0.012527576886266822,1990-1999 (Pre-ETF),0
1999-02-19,0.16082738271719713,0.28587594925974236,0.0007182055401613319,1990-1999 (Pre-ETF),0
1999-02-26,0.16155642337918386,0.28638258397521765,-0.0,1990-1999 (Pre-ETF),0
1999-03-05,0.16130985681898027,0.2860830471998335,-0.0,1990-1999 (Pre-ETF),0
1999-03-12,0.16094282613913613,0.2857242978739341,0.009107066564289945,1990-1999 (Pre-ETF),0
1999-03-19,0.1604325870071818,0.2853244604905305,0.01269153902409148,1990-1999 (Pre-ETF),0
1999-03-26,0.1599372968795607,0.28496649195802126,-0.0,1990-1999 (Pre-ETF),0
1999-04-05,0.15950976028479466,0.2846832687045273,0.023949387463196303,1990-1999 (Pre-ETF),0
1999-04-12,0.15903718166735098,0.28443643528329043,0.050896877122941886,1990-1999 (Pre-ETF),0
1999-04-19,0.1584872155322968,0.2841009814987454,-0.0,1990-1999 (Pre-ETF),0
1999-04-26,0.15786527373013431,0.28369049550416364,0.04836624467483941,1990-1999 (Pre-ETF),0
1999-05-03,0.15720155651531523,0.28326924630642,0.054789846995560776,1990-1999 (Pre-ETF),0
1999-05-10,0.15657919504228737,0.2829435802990508,0.04468403526568665,1990-1999 (Pre-ETF),0
1999-05-17,0.15596102314508256,0.2826280815905975,0.04410630649382463,1990-1999 (Pre-ETF),0
1999-05-24,0.1553282416289629,0.2823654610943691,0.02008188095059482,1990-1999 (Pre-ETF),0
1999-06-01,0.1547425678289459,0.2822540925375968,0.010701076662675835,1990-1999 (Pre-ETF),0
1999-06-08,0.15405359341466468,0.28193337775587624,0.028026328335819972,1990-1999 (Pre-ETF),0
1999-06-15,0.1533525802403513,0.2816378007216239,0.015947308136528893,1990-1999 (Pre-ETF),0
1999-06-22,0.15260412092301176,0.2812628348005838,0.04152316862321104,1990-1999 (Pre-ETF),0
1999-06-29,0.151861228429456,0.2807780813577293,0.052565703177233525,1990-1999 (Pre-ETF),0
1999-07-07,0.1511958519180306,0.2803792325808944,0.0827088335387719,1990-1999 (Pre-ETF),0
1999-07-14,0.1504440269386139,0.28008172590087205,0.0842243833470595,1990-1999 (Pre-ETF),0
1999-07-21,0.14964284544436454,0.27988083757145915,0.0716890589234016,1990-1999 (Pre-ETF),0
1999-07-28,0.1488216161645441,0.2797062424145645,0.06224548756020931,1990-1999 (Pre-ETF),0
1999-08-04,0.1480140054359625,0.2796514051946065,0.019090898634027798,1990-1999 (Pre-ETF),0
1999-08-11,0.147123597835258,0.27949573320960375,0.016529320810984238,1990-1999 (Pre-ETF),0
1999-08-18,0.1462305885335726,0.2791893260468711,0.03933700443050292,1990-1999 (Pre-ETF),0
1999-08-25,0.145342620435149,0.27891592122402514,0.07336860305607329,1990-1999 (Pre-ETF),0
1999-09-01,0.1445884380608301,0.2788839533413023,0.03805954168720549,1990-1999 (Pre-ETF),0
1999-09-09,0.14374236117723715,0.2787315171273715,0.04990130915393265,1990-1999 (Pre-ETF),0
1999-09-16,0.14296601158258898,0.2786297791415345,0.028874117812185296,1990-1999 (Pre-ETF),0
1999-09-23,0.14209286021970263,0.27849074644221533,-0.0,1990-1999 (Pre-ETF),0
1999-09-30,0.14109663369980593,0.2780378726735383,-0.0,1990-1999 (Pre-ETF),0
1999-10-07,0.14012756663075668,0.2775456059239632,0.025970652319825982,1990-1999 (Pre-ETF),0
1999-10-14,0.13933454027277015,0.2770965056496352,-0.0,1990-1999 (Pre-ETF),0
1999-10-21,0.1386468133811405,0.27671867574385184,-0.0,1990-1999 (Pre-ETF),0
1999-10-28,0.1379436477864832,0.2763427293365388,-0.0,1990-1999 (Pre-ETF),0
1999-11-04,0.13730879388724737,0.27590840531105176,0.0014310993521576831,1990-1999 (Pre-ETF),0
1999-11-11,0.1366570734186253,0.27547981976382924,0.015034832799030173,1990-1999 (Pre-ETF),0
1999-11-18,0.13603884115687476,0.27495359768117295,0.0450896196625612,1990-1999 (Pre-ETF),0
1999-11-26,0.1351941192775726,0.27427330975468045,0.03948133861142544,1990-1999 (Pre-ETF),0
1999-12-03,0.13424715789803293,0.27358611155907436,0.05065939087997762,1990-1999 (Pre-ETF),0
1999-12-10,0.13327709737494767,0.2728198388788038,0.03976605889945828,1990-1999 (Pre-ETF),0
1999-12-17,0.13216149510020628,0.27204454902048597,0.04246221870517486,1990-1999 (Pre-ETF),0
1999-12-27,0.13106157610796684,0.2710624494520018,0.06616569610531942,1990-1999 (Pre-ETF),0
2000-01-03,0.12988256661527414,0.27011872643039925,0.06495927158778647,2000-2025 (ETF Era),1
2000-01-10,0.128954020555415,0.26905701585383907,0.06648602895367839,2000-2025 (ETF Era),1
2000-01-18,0.1280184113128578,0.26800881626015,0.06490789359882088,2000-2025 (ETF Era),1
2000-01-25,0.1270725222730529,0.26684166641442986,0.034992224892705925,2000-2025 (ETF Era),1
2000-02-01,0.12612298636086736,0.2656830612002782,0.03447866064977012,2000-2025 (ETF Era),1
2000-02-08,0.12518697711883722,0.26455381682648765,0.05620372259763928,2000-2025 (ETF Era),1
2000-02-15,0.12432052093544567,0.2634803062767662,0.02949973680072615,2000-2025 (ETF Era),1
2000-02-23,0.12345479126808306,0.26224399789349256,-0.0,2000-2025 (ETF Era),1
2000-03-01,0.1226307470350976,0.26095732164098334,0.009056033443544331,2000-2025 (ETF Era),1
2000-03-08,0.1215410287900525,0.2594681187215167,-0.0,2000-2025 (ETF Era),1
2000-03-15,0.1204923471515149,0.2579603702823451,0.0076285395186125315,2000-2025 (ETF Era),1
2000-03-22,0.11969471928044048,0.2565046266154933,0.07937946073302216,2000-2025 (ETF Era),1
2000-03-29,0.11884994998990439,0.25506832528846496,0.08418847503227922,2000-2025 (ETF Era),1
2000-04-05,0.11802407594247796,0.2536047104715532,0.0711658672243134,2000-2025 (ETF Era),1
2000-04-12,0.11710407005326863,0.25217108353504497,0.058377708001551176,2000-2025 (ETF Era),1
2000-04-19,0.11611803157846512,0.25071955010049685,0.032189784804538824,2000-2025 (ETF Era),1
2000-04-27,0.11510140174474562,0.2490784835187954,0.05693145148690171,2000-2025 (ETF Era),1
2000-05-04,0.11407487944828387,0.2469904978213317,0.019899634517363873,2000-2025 (ETF Era),1
2000-05-11,0.1131270544275461,0.24491398349428967,0.018674421952035836,2000-2025 (ETF Era),1
2000-05-18,0.11218010241485842,0.24276084415317628,0.03874864697564662,2000-2025 (ETF Era),1
2000-05-25,0.11133338462098312,0.24057945220482077,0.022837199882800086,2000-2025 (ETF Era),1
2000-06-02,0.11052072401266189,0.2383290467318493,0.08616630669011016,2000-2025 (ETF Era),1
2000-06-09,0.1096155460292596,0.23610029371254607,0.07342735444186144,2000-2025 (ETF Era),1
2000-06-16,0.10883772808391151,0.23384749072141908,0.0781789828935181,2000-2025 (ETF Era),1
2000-06-23,0.10814089598229835,0.23188802353899118,0.06348337195488984,2000-2025 (ETF Era),1
2000-06-30,0.10743526648730425,0.22968185195062654,0.07373161130213679,2000-2025 (ETF Era),1
2000-07-10,0.10657180826550625,0.22745052688454753,0.09059916634948617,2000-2025 (ETF Era),1
2000-07-17,0.10557947596902287,0.22495999708532727,0.11159288549623747,2000-2025 (ETF Era),1
2000-07-24,0.10457364802762227,0.22241811337980452,0.08356267002260187,2000-2025 (ETF Era),1
2000-07-31,0.10358830333124867,0.21982733850677452,0.11607945802188979,2000-2025 (ETF Era),1
2000-08-07,0.10261531593385963,0.21723928748046373,0.14505310808048688,2000-2025 (ETF Era),1
2000-08-14,0.10152709573749978,0.21455357787404136,0.15206901462165867,2000-2025 (ETF Era),1
2000-08-21,0.10035373986179266,0.21192812147806733,0.15654759869551127,2000-2025 (ETF Era),1
2000-08-28,0.09906502909775315,0.20932996303237122,0.16468636687044103,2000-2025 (ETF Era),1
2000-09-05,0.09780121938127861,0.2068201112849539,0.16080100119884988,2000-2025 (ETF Era),1
2000-09-12,0.09669691442972776,0.20444439387144112,0.14659343277051562,2000-2025 (ETF Era),1
2000-09-19,0.09533254598176662,0.20204451494048492,0.13368041024454114,2000-2025 (ETF Era),1
2000-09-26,0.09404530592439737,0.19972349832358383,0.1138374697135679,2000-2025 (ETF Era),1
2000-10-03,0.09259638411210991,0.1973627912173564,0.11813862579114731,2000-2025 (ETF Era),1
2000-10-10,0.09118432453898162,0.1950563894840907,0.09604761923201899,2000-2025 (ETF Era),1
2000-10-17,0.08977285491921903,0.1928474072100817,0.11282468486621788,2000-2025 (ETF Era),1
2000-10-24,0.0883132787808329,0.19074620473267043,0.18275125265410574,2000-2025 (ETF Era),1
2000-10-31,0.08690612085648962,0.1893748514289254,0.20062965188099213,2000-2025 (ETF Era),1
2000-11-07,0.08549984782634583,0.18795594637589855,0.22726227610702554,2000-2025 (ETF Era),1
2000-11-14,0.08412050976301184,0.18663385693228632,0.19992769080333295,2000-2025 (ETF Era),1
2000-11-21,0.08276709077920305,0.18524519300836587,0.17878800535375294,2000-2025 (ETF Era),1
2000-11-29,0.08144171721936039,0.1838821998563365,0.17547121187298453,2000-2025 (ETF Era),1
2000-12-06,0.08018966669610947,0.18248857331267537,0.1812854298917187,2000-2025 (ETF Era),1
2000-12-13,0.07897470528070669,0.1810554228454025,0.18642051126654446,2000-2025 (ETF Era),1
2000-12-20,0.07780357363018758,0.17961697280284633,0.12514827594527422,2000-2025 (ETF Era),1
2000-12-28,0.0766850766010562,0.17826364869526787,0.17070649125840698,2000-2025 (ETF Era),1
2001-01-05,0.07583441658472294,0.1769290388516005,0.14779529268434632,2000-2025 (ETF Era),1
2001-01-12,0.07500205719960434,0.17579308808861546,0.16085099543936332,2000-2025 (ETF Era),1
2001-01-22,0.07418769471384239,0.17472046749425946,0.17606676534221277,2000-2025 (ETF Era),1
2001-01-29,0.07336289005539359,0.17349970983661,0.1889134599836908,2000-2025 (ETF Era),1
2001-02-05,0.07256805318869539,0.1722135689326287,0.18300838577068945,2000-2025 (ETF Era),1
2001-02-12,0.07178331813886732,0.17090589290900876,0.16826911606823336,2000-2025 (ETF Era),1
2001-02-20,0.07100285453241977,0.16958884770450258,0.1348616732378385,2000-2025 (ETF Era),1
2001-02-27,0.07033758937905468,0.16827560405935346,0.12041908797284129,2000-2025 (ETF Era),1
2001-03-06,0.06969150565553556,0.16639056477310685,0.11751482066724883,2000-2025 (ETF Era),1
2001-03-13,0.06936628722479776,0.1645088585381734,0.07614854853585651,2000-2025 (ETF Era),1
2001-03-20,0.06917905697045121,0.1626539111405542,0.03164659671125303,2000-2025 (ETF Era),1
2001-03-27,0.06908818263537832,0.16078656966227217,0.06404331034741972,2000-2025 (ETF Era),1
2001-04-03,0.06923696877376771,0.15890383087337814,-0.0,2000-2025 (ETF Era),1
2001-04-10,0.06958572654238761,0.15717520090323667,0.029784871944650737,2000-2025 (ETF Era),1
2001-04-18,0.06997225601464098,0.1553600708675177,0.11760999474810574,2000-2025 (ETF Era),1
2001-04-25,0.07068203184478337,0.1535588876703342,0.21399797534651577,2000-2025 (ETF Era),1
2001-05-02,0.0715012430698544,0.1518138421677408,0.23798557169669377,2000-2025 (ETF Era),1
2001-05-09,0.07231468061844538,0.15012413710756095,0.23076926442415757,2000-2025 (ETF Era),1
2001-05-16,0.07311656576542483,0.14853636110166224,0.24839882401199698,2000-2025 (ETF Era),1
2001-05-23,0.07399182695854696,0.1468857688370582,0.2507661058847349,2000-2025 (ETF Era),1
2001-05-31,0.07498922232827597,0.14545310580437257,0.2309407167429537,2000-2025 (ETF Era),1
2001-06-07,0.07604683688097703,0.14404931256662817,0.24367245854450148,2000-2025 (ETF Era),1
2001-06-14,0.07709307511487307,0.14287912678691914,0.2082762985737766,2000-2025 (ETF Era),1
2001-06-21,0.07795008419359375,0.14166984172630082,0.2192653775985235,2000-2025 (ETF Era),1
2001-06-28,0.07869828594609451,0.14044709866300467,0.2123633777101711,2000-2025 (ETF Era),1
2001-07-06,0.07940011925411018,0.1393454384753588,0.18880553715440074,2000-2025 (ETF Era),1
2001-07-13,0.08032825969872201,0.1383677457238089,0.20554755764495325,2000-2025 (ETF Era),1
2001-07-20,0.08126911167184968,0.13741354393893532,0.20237848844518302,2000-2025 (ETF Era),1
2001-07-27,0.08231588189197539,0.13652586195847244,0.1990512424634876,2000-2025 (ETF Era),1
2001-08-03,0.08332464197080364,0.1356835325002932,0.2046773934944418,2000-2025 (ETF Era),1
2001-08-10,0.08443653820524816,0.1348638721040785,0.1885125024731299,2000-2025 (ETF Era),1
2001-08-17,0.08542170537233477,0.13407366459039524,0.16882534648589143,2000-2025 (ETF Era),1
2001-08-24,0.08658465446096549,0.13332065240966107,0.1849308026509262,2000-2025 (ETF Era),1
2001-08-31,0.08803766956436836,0.13339499410967537,0.14800894049473168,2000-2025 (ETF Era),1
2001-09-10,0.08953965563783665,0.13360923106162595,0.11600494877815726,2000-2025 (ETF Era),1
2001-09-21,0.09079704268262645,0.13375193992400675,-0.0,2000-2025 (ETF Era),1
2001-09-28,0.0920163938794243,0.13369289282585098,-0.0,2000-2025 (ETF Era),1
2001-10-05,0.09321283794504802,0.1335521100564005,-0.0,2000-2025 (ETF Era),1
2001-10-12,0.09423792089031574,0.1333826788366436,0.016644568807723137,2000-2025 (ETF Era),1
2001-10-19,0.09518335112865939,0.13333890189818337,-0.0,2000-2025 (ETF Era),1
2001-10-26,0.09602293487797393,0.1334728386507168,0.02212540329197865,2000-2025 (ETF Era),1
2001-11-02,0.0969988112068306,0.13371327373644254,0.00646606654000037,2000-2025 (ETF Era),1
2001-11-09,0.097925395919888,0.1338789498411458,0.03582937985830692,2000-2025 (ETF Era),1
2001-11-16,0.09884136124901564,0.13405102348985976,0.05135904730590346,2000-2025 (ETF Era),1
2001-11-26,0.0997045032088089,0.1342354625849297,0.06674327129904967,2000-2025 (ETF Era),1
2001-12-03,0.1005295376052513,0.1343064400830443,0.05704050964651464,2000-2025 (ETF Era),1
2001-12-10,0.10146564551634331,0.13456066687174595,0.0765485649593658,2000-2025 (ETF Era),1
2001-12-17,0.10232624378423912,0.13470384229789076,0.072014124670426,2000-2025 (ETF Era),1
2001-12-24,0.10326170420397993,0.1349058122001843,0.08035642205645677,2000-2025 (ETF Era),1
2002-01-02,0.10436846779428459,0.1352584358655251,0.08833692407181815,2000-2025 (ETF Era),1
2002-01-09,0.10544087855465416,0.1355607185576898,0.09907896167636432,2000-2025 (ETF Era),1
2002-01-16,0.1063697087012802,0.13578777032154535,0.1010757435298899,2000-2025 (ETF Era),1
2002-01-24,0.10722298267433283,0.13622201958673444,0.10471231397930669,2000-2025 (ETF Era),1
2002-01-31,0.10808950742049449,0.13674951561243368,0.13631210686542394,2000-2025 (ETF Era),1
2002-02-07,0.10896157731854389,0.13728995240371483,0.1222770598297862,2000-2025 (ETF Era),1
2002-02-14,0.10981572438960908,0.13779934109783945,0.17556070256031897,2000-2025 (ETF Era),1
2002-02-22,0.11076312266706022,0.13841810239585278,0.16864860305854557,2000-2025 (ETF Era),1
2002-03-01,0.11159344844061388,0.13903959241001987,0.25477568887678015,2000-2025 (ETF Era),1
2002-03-08,0.11235880865874415,0.1396180282354569,0.2755967480909052,2000-2025 (ETF Era),1
2002-03-15,0.11298507524539375,0.14023102842586238,0.2767459285559588,2000-2025 (ETF Era),1
2002-03-22,0.11352370852551706,0.1409198806170273,0.26575256504944134,2000-2025 (ETF Era),1
2002-04-01,0.11391900415182428,0.1415264419284062,0.2643693513176958,2000-2025 (ETF Era),1
2002-04-08,0.11415763847059834,0.14215043224615095,0.25047768717613605,2000-2025 (ETF Era),1
2002-04-15,0.11438408233554603,0.1428767036485983,0.23501886052951204,2000-2025 (ETF Era),1
2002-04-22,0.11452039783701377,0.14341907630178702,0.23866475349747107,2000-2025 (ETF Era),1
2002-04-29,0.11475729954712055,0.14385122294994737,0.20848463468728706,2000-2025 (ETF Era),1
2002-05-06,0.11481397648579761,0.1441416533023037,0.19887526754011986,2000-2025 (ETF Era),1
2002-05-13,0.11510874747509703,0.14445021966657418,0.23787413680835046,2000-2025 (ETF Era),1
2002-05-20,0.11553918152016995,0.14483243387283445,0.26372863381041756,2000-2025 (ETF Era),1
2002-05-28,0.11609275201858124,0.14531453616029957,0.25185431447619455,2000-2025 (ETF Era),1
2002-06-04,0.11666940782213187,0.14591987007726612,0.22751248866319806,2000-2025 (ETF Era),1
2002-06-11,0.11720695087869015,0.14663313028572383,0.20686661180567845,2000-2025 (ETF Era),1
2002-06-18,0.11788746520092247,0.14744482418716476,0.22486841549290382,2000-2025 (ETF Era),1
2002-06-25,0.11859896387736721,0.14835035301329239,0.17642964037316644,2000-2025 (ETF Era),1
2002-07-02,0.11934598728642581,0.149301138196449,0.15206366469593757,2000-2025 (ETF Era),1
2002-07-10,0.12026242165951322,0.15047022668377613,0.12662008702352234,2000-2025 (ETF Era),1
2002-07-17,0.1212088649328065,0.1516100747167813,0.11271025296204484,2000-2025 (ETF Era),1
2002-07-24,0.12224867928980528,0.15288863549444928,0.046844444836825816,2000-2025 (ETF Era),1
2002-07-31,0.12368536288719463,0.15438158639494295,0.11814134484093508,2000-2025 (ETF Era),1
2002-08-07,0.12525424058045118,0.1559487000583063,0.08308910546467108,2000-2025 (ETF Era),1
2002-08-14,0.12687900797351165,0.15752310525039503,0.12581284967851047,2000-2025 (ETF Era),1
2002-08-21,0.12846820689959498,0.1590115504750574,0.15319794881342885,2000-2025 (ETF Era),1
2002-08-28,0.13007693240074267,0.16051867455225693,0.1241461348700944,2000-2025 (ETF Era),1
2002-09-05,0.13169203864989726,0.16203988562027402,0.08557133528381089,2000-2025 (ETF Era),1
2002-09-12,0.13335927575606957,0.16376922818434175,0.09357205663178503,2000-2025 (ETF Era),1
2002-09-19,0.13510800733603237,0.16551187441999848,0.046720134790914525,2000-2025 (ETF Era),1
2002-09-26,0.1369881249866333,0.16724815592592115,0.05968773445027775,2000-2025 (ETF Era),1
2002-10-03,0.13921274478634676,0.16926703228557285,0.018352804289445968,2000-2025 (ETF Era),1
2002-10-10,0.14173921145641138,0.1714234174993138,-0.0,2000-2025 (ETF Era),1
2002-10-17,0.14469015915477165,0.17395930203643456,0.06883532608163678,2000-2025 (ETF Era),1
2002-10-24,0.14758844837084284,0.1764596725806688,0.07231728875265586,2000-2025 (ETF Era),1
2002-10-31,0.1504328879929158,0.1790710633533616,0.07573159360354653,2000-2025 (ETF Era),1
2002-11-07,0.1529985542659176,0.18152923375013869,0.09302612249170295,2000-2025 (ETF Era),1
2002-11-14,0.15542652665775158,0.18391283694163338,0.09465096155663366,2000-2025 (ETF Era),1
2002-11-21,0.1577878608579995,0.18627953443039255,0.123243677054374,2000-2025 (ETF Era),1
2002-11-29,0.16018256362162747,0.18860128873319457,0.1256314737528489,2000-2025 (ETF Era),1
2002-12-06,0.16241176163778445,0.1908654869577686,0.10255088058484774,2000-2025 (ETF Era),1
2002-12-13,0.16474321978609008,0.19334265422075778,0.07959705597382605,2000-2025 (ETF Era),1
2002-12-20,0.16721691154306406,0.19583244572161304,0.08604985291764888,2000-2025 (ETF Era),1
2002-12-30,0.16972686195252862,0.1983150526684523,0.06903651504040209,2000-2025 (ETF Era),1
2003-01-07,0.17242495928801801,0.2009449014661882,0.11295547964342978,2000-2025 (ETF Era),1
2003-01-14,0.17509628019100096,0.20368777072676944,0.12126739768310635,2000-2025 (ETF Era),1
2003-01-22,0.17775238292733678,0.20654585630107564,0.06794479902439365,2000-2025 (ETF Era),1
2003-01-29,0.18035498515192463,0.2094394142148601,0.05284834264649785,2000-2025 (ETF Era),1
2003-02-05,0.1828597899640541,0.2123520340820515,0.029528602030231554,2000-2025 (ETF Era),1
2003-02-12,0.18523804132235858,0.21519075827181974,-0.0,2000-2025 (ETF Era),1
2003-02-20,0.1875805991062356,0.21813315540664507,0.01791900661507073,2000-2025 (ETF Era),1
2003-02-27,0.18996234957041083,0.2211680482701087,0.01813019919236014,2000-2025 (ETF Era),1
2003-03-06,0.19212206950881594,0.22422570000960962,-0.0,2000-2025 (ETF Era),1
2003-03-13,0.19433745271324296,0.2273297024320444,-0.0,2000-2025 (ETF Era),1
2003-03-20,0.1969267952567747,0.23049985855322347,0.008165134717927014,2000-2025 (ETF Era),1
2003-03-27,0.1997593264899473,0.2339555815508491,-0.0,2000-2025 (ETF Era),1
2003-04-03,0.20237488207977028,0.2373288594670526,0.005556500712372792,2000-2025 (ETF Era),1
2003-04-10,0.2050094481584205,0.24076774582360144,-0.0,2000-2025 (ETF Era),1
2003-04-17,0.2072063839639396,0.24404501361270328,-0.0,2000-2025 (ETF Era),1
2003-04-25,0.20948178172095605,0.24744262833970826,-0.0,2000-2025 (ETF Era),1
2003-05-02,0.21186447462746585,0.25091806867747046,-0.0,2000-2025 (ETF Era),1
2003-05-09,0.21403530434316811,0.2543775340121962,0.00020355732944032923,2000-2025 (ETF Era),1
2003-05-16,0.21616333464667714,0.25784647542034095,0.011733577499815628,2000-2025 (ETF Era),1
2003-05-23,0.21828948542258883,0.2613826206639405,-0.0,2000-2025 (ETF Era),1
2003-06-02,0.2204687273301065,0.26497534929507094,0.0015925315691248665,2000-2025 (ETF Era),1
2003-06-09,0.2222866570088836,0.26847447846926425,0.010728198520079002,2000-2025 (ETF Era),1
2003-06-16,0.22400841240868863,0.2718761519834664,0.04479882927281731,2000-2025 (ETF Era),1
2003-06-23,0.22564615576681968,0.2752601277347566,0.01648261321292599,2000-2025 (ETF Era),1
2003-06-30,0.22732218187747955,0.27865823761548675,0.009276529530368172,2000-2025 (ETF Era),1
2003-07-08,0.2288064808654786,0.2819811409061484,0.04205032917281637,2000-2025 (ETF Era),1
2003-07-15,0.23006819194400402,0.285302392769563,0.03494528451521306,2000-2025 (ETF Era),1
2003-07-22,0.23080852181914935,0.28832247323810456,0.0229225123869663,2000-2025 (ETF Era),1
2003-07-29,0.23129869126464586,0.29124548565426545,0.024078124109256138,2000-2025 (ETF Era),1
2003-08-05,0.23171683100495397,0.2941823428202379,-0.0,2000-2025 (ETF Era),1
2003-08-12,0.23208854144326424,0.29707645971306246,-0.0,2000-2025 (ETF Era),1
2003-08-19,0.23229836098144183,0.2998662051314705,0.005606819228884841,2000-2025 (ETF Era),1
2003-08-26,0.23219171559568022,0.3025571303724047,-0.0,2000-2025 (ETF Era),1
2003-09-03,0.23189440569516018,0.3050646543190369,0.01645767130189779,2000-2025 (ETF Era),1
2003-09-10,0.2313665141384608,0.3075189890043587,0.0015233431462207125,2000-2025 (ETF Era),1
2003-09-17,0.23044137200038847,0.30950899767961143,0.01617003059937805,2000-2025 (ETF Era),1
2003-09-24,0.229247135623946,0.3112253249258361,-0.0,2000-2025 (ETF Era),1
2003-10-01,0.22820110273906533,0.31300204012551214,-0.0,2000-2025 (ETF Era),1
2003-10-08,0.22732769897037677,0.31472997700467586,0.0033082898183268705,2000-2025 (ETF Era),1
2003-10-15,0.22640300272242084,0.31629076979725884,0.015667415893863335,2000-2025 (ETF Era),1
2003-10-22,0.2253034075592773,0.3176449680358877,-0.0,2000-2025 (ETF Era),1
2003-10-29,0.22412463703658955,0.31884555810118015,0.005409779531306169,2000-2025 (ETF Era),1
2003-11-05,0.22286650727911392,0.32000240041156314,0.00890856396641393,2000-2025 (ETF Era),1
2003-11-12,0.22155567219975864,0.3211103164071582,0.015200407589109899,2000-2025 (ETF Era),1
2003-11-19,0.22007776244633154,0.32207366904494106,-0.0,2000-2025 (ETF Era),1
2003-11-26,0.21859724189883784,0.32301167319826096,-0.0,2000-2025 (ETF Era),1
2003-12-04,0.21713881314975264,0.32379595805705236,-0.0,2000-2025 (ETF Era),1
2003-12-11,0.21564672212891736,0.3245699025554924,-0.0,2000-2025 (ETF Era),1
2003-12-18,0.21396797862089598,0.32499107702292596,-0.0,2000-2025 (ETF Era),1
2003-12-26,0.21222742999305635,0.32546555353351925,0.006113819044456625,2000-2025 (ETF Era),1
2004-01-05,0.21049547908679897,0.3259581334542359,0.0294327584245182,2000-2025 (ETF Era),1
2004-01-12,0.2087340438915857,0.32630407319106447,0.03374647562752131,2000-2025 (ETF Era),1
2004-01-20,0.207057934747902,0.3266349307182643,0.04353827135825772,2000-2025 (ETF Era),1
2004-01-27,0.20524737397013565,0.32684169728481693,0.04795254148021699,2000-2025 (ETF Era),1
2004-02-03,0.20363682752526455,0.3271086718077226,0.04123138181445418,2000-2025 (ETF Era),1
2004-02-10,0.2019217592625441,0.32730568479631506,0.04919085822819991,2000-2025 (ETF Era),1
2004-02-18,0.20020866958437541,0.32744644165202247,0.0543748222841548,2000-2025 (ETF Era),1
2004-02-25,0.19851613728861592,0.32761077880011796,0.04763620663799395,2000-2025 (ETF Era),1
2004-03-03,0.1969344730277898,0.3277159309983278,0.053725868410575695,2000-2025 (ETF Era),1
2004-03-10,0.1951973930822872,0.3276392860879841,0.03087497245274662,2000-2025 (ETF Era),1
2004-03-17,0.19387899861496613,0.32770287310390844,0.03978639460511679,2000-2025 (ETF Era),1
2004-03-24,0.19255153056175764,0.3278783920696386,0.011261412668096549,2000-2025 (ETF Era),1
2004-03-31,0.19118691610481298,0.3281879519559881,0.041883772574461964,2000-2025 (ETF Era),1
