,entropy,connectivity,asf
2013-08-30,0.624373060893234,0.34514716016776187,0.33271792391210697
2013-09-03,0.6240937762086167,0.34609533420788563,0.3329338654115034
2013-09-04,0.6237928966776198,0.34256181930266577,0.3331502316010578
2013-09-05,0.6206091253737818,0.347204294045575,0.3333814348161836
2013-09-06,0.617746556154018,0.35130155935069596,0.3336257948613326
2013-09-09,0.6160002843295609,0.35750022602867904,0.3338776644653781
2013-09-10,0.6155937801283557,0.3571354774399414,0.33413030724240944
2013-09-11,0.616096248187738,0.3591218528396131,0.3343791744652587
2013-09-12,0.6142046636435601,0.36134483456854877,0.33463625527471463
2013-09-13,0.6153409179923581,0.36319877179690085,0.3348863694083793
2013-09-16,0.6137349977205502,0.3641294632274928,0.33514326257273463
2013-09-17,0.6161466045488391,0.36010066675868435,0.33538681323712677
2013-09-18,0.6152303650004706,0.35833017801022726,0.33563372734593877
2013-09-19,0.5994386332048415,0.3930541385070691,0.33595836554318487
2013-09-20,0.6205389454893074,0.33963157928797494,0.33617587898802237
2013-09-23,0.622749892465973,0.3365165435073582,0.3363812501307524
2013-09-24,0.6249208597853196,0.33005516868690876,0.336574739581172
2013-09-25,0.6203176020609272,0.3333914138716742,0.3367902778729615
2013-09-26,0.618959087788741,0.3511301837392428,0.337011531044653
2013-09-27,0.6194360005524705,0.3510992245074468,0.33722929338666735
2013-09-30,0.6143160230352872,0.35786488990153,0.3374715668045576
2013-10-01,0.6151381191934661,0.3560115707131064,0.33770851837456745
2013-10-02,0.6132468755254765,0.35771755197396726,0.33795374140506723
2013-10-03,0.6101087985689331,0.36182205612102764,0.3382134287051972
2013-10-04,0.6298253793551285,0.34299682301342926,0.33837323466489555
2013-10-07,0.6368579219194812,0.32579283458282554,0.33849707888197367
2013-10-08,0.6375939295977371,0.3266241047373524,0.33861662383957514
2013-10-09,0.6378068336949547,0.3287657744667916,0.3387345065519025
2013-10-10,0.6475783150541679,0.3159759662933084,0.33880294244387216
2013-10-11,0.6473565399002137,0.3179210396570415,0.33887214503215174
2013-10-14,0.6449845683356134,0.3169489930215997,0.3389528614653129
2013-10-15,0.643705033562724,0.3151513237891026,0.3390395719901727
2013-10-16,0.6439944844725688,0.3189866354097686,0.339124401707859
2013-10-17,0.6419099219026535,0.32612397664754034,0.3392192300898065
2013-10-18,0.637778044271321,0.33355763576339753,0.33933424371800086
2013-10-21,0.6337004169136192,0.3384685681928692,0.33946907041484276
2013-10-22,0.6333365323341037,0.33880817637891664,0.339605042401098
2013-10-23,0.6332367824723859,0.33086535724770816,0.33974083327673055
2013-10-24,0.6326070683355443,0.3302105518240316,0.33987909376866915
2013-10-25,0.6328671500070965,0.3326194247226758,0.3400153625497903
2013-10-28,0.631912810987306,0.33408913665712403,0.3401557216821048
2013-10-29,0.6329182147124542,0.33247207133233087,0.340290352000132
2013-10-30,0.631172299395393,0.3319388050529939,0.34043303874315445
2013-10-31,0.6343172107566779,0.331746085577748,0.3405592874956553
2013-11-01,0.6340819322267057,0.3339671062468114,0.3406860813970435
2013-11-04,0.6302408691992452,0.34160036265018817,0.340831446644062
2013-11-05,0.6305744793947758,0.34029880793924155,0.3409744170138678
2013-11-06,0.6278995074590551,0.3427350208236527,0.3411300473915032
2013-11-07,0.6297810434504711,0.3402337759282264,0.34127549193729334
2013-11-08,0.6296132979356998,0.33941896071754246,0.34142104798792833
2013-11-11,0.6209838895696609,0.3446371247942033,0.34160902330014037
2013-11-12,0.6234491808588816,0.3429609163956829,0.3417837322793453
2013-11-13,0.6242773056480233,0.3430017159692986,0.34195342708970844
2013-11-14,0.6256650480512579,0.3571340860008618,0.34211533471400357
2013-11-15,0.6217714095603404,0.36513904697185207,0.34229590099263185
2013-11-18,0.6248401944632457,0.36421798914398645,0.34246022051535246
2013-11-19,0.6252535994733043,0.3637193624829802,0.3426216514154092
2013-11-20,0.6272129645444592,0.36000515461046007,0.34277247833560986
2013-11-21,0.6229619637431235,0.36175947850545154,0.3429438061252162
2013-11-22,0.6252511937820394,0.35483490864556966,0.3431028311256799
2013-11-25,0.6241330660452578,0.3536997657092528,0.34326665163982517
2013-11-26,0.6183242778245228,0.36160573727867173,0.3434586969925034
2013-11-27,0.6175288553700934,0.36355094981279185,0.3436537592306904
2013-11-29,0.6181714892078244,0.3670364982771942,0.3438446329884979
2013-12-02,0.6179692379611298,0.36606550075937966,0.3440355636337497
2013-12-03,0.6125888027646924,0.381278515069932,0.3442524418017575
2013-12-04,0.6139375582236097,0.3785770832435108,0.34446149180163066
2013-12-05,0.6205943873538393,0.3645511879100249,0.34463621240585335
2013-12-06,0.624515529725822,0.3560747063900032,0.34479045369519495
2013-12-09,0.6231891241786213,0.35829514056524286,0.34495055580582584
2013-12-10,0.620149514144275,0.3628680351618281,0.34512505545607536
2013-12-11,0.6196033635780289,0.36577371982434825,0.34530141336090486
2013-12-12,0.6129588429079782,0.3734119096172178,0.34551011207956045
2013-12-13,0.6077341926440188,0.38071727138050043,0.34574389055594257
2013-12-16,0.6032136943342988,0.3882224855301165,0.34599910263149136
2013-12-17,0.6029845160627496,0.3926704699735184,0.34625418453802015
2013-12-18,0.6459556381554087,0.3083952596792175,0.34629313542455303
2013-12-19,0.6452002626285289,0.3106540281016706,0.3463356684342876
2013-12-20,0.6483956877904696,0.30882407476230117,0.3463620116531638
2013-12-23,0.6472241350368598,0.31655060144043323,0.3463940809197137
2013-12-24,0.6452041258287075,0.3185594371749418,0.3464360898859716
2013-12-26,0.646061793485678,0.31621620818484747,0.34647360046911335
2013-12-27,0.6484331386251816,0.3156713095051253,0.3464990667736419
2013-12-30,0.6464363826681763,0.3158600974294394,0.3465343895264328
2013-12-31,0.6439349715672454,0.3122191731761257,0.3465820427209644
2014-01-02,0.6464166319942716,0.31279543072532057,0.3466170493473882
2014-01-03,0.6469058654112512,0.3043567879211949,0.346649434773595
2014-01-06,0.648783971553328,0.3021370124819072,0.3466722677419604
2014-01-07,0.6482731809720477,0.30572137807591876,0.34669754049839036
2014-01-08,0.647854334820459,0.30354227260509314,0.3467247811217961
2014-01-09,0.6485670193550562,0.3112620443159849,0.3467483221194118
2014-01-10,0.6466189563413701,0.30226508472172947,0.3467814857271079
2014-01-13,0.6356699088446657,0.32541194083169306,0.34686922875424897
2014-01-14,0.6334929237107361,0.3299911421618511,0.34696741799192404
2014-01-15,0.6320659639489564,0.3331651805077714,0.3470722510822196
2014-01-16,0.631141007932698,0.3332777022192028,0.34718118478714505
2014-01-17,0.6325250079056929,0.3299980953367794,0.34728265382368084
2014-01-21,0.6406700127129537,0.31892311844861104,0.3473428904909977
2014-01-22,0.6412837669747906,0.3173277474557512,0.3473997572036688
2014-01-23,0.6395938876292832,0.3160774536721751,0.347464788979504
2014-01-24,0.6486296922154701,0.3089089302747863,0.34748431657352913
2014-01-27,0.652195035340971,0.3025493613084322,0.3474859198139566
2014-01-28,0.6472146050096713,0.3155189113644277,0.34751241718983844
2014-01-29,0.6479488758158376,0.3152342674350312,0.34753511072481
2014-01-30,0.647244443827349,0.31769019407656013,0.3475612129520492
2014-01-31,0.6478078365374274,0.3172063625626039,0.3475843677046018
2014-02-03,0.6466754285516999,0.31808523483027495,0.3476130687233203
2014-02-04,0.6481452971685243,0.3134991289749449,0.3476342768938611
2014-02-05,0.6494251182384829,0.29645120683572396,0.34764897991819943
2014-02-06,0.6485476500681466,0.29254224127999284,0.3476679967682677
2014-02-07,0.6499538565314297,0.28976568865134167,0.34767988750176926
2014-02-10,0.6458059231908186,0.296172007809031,0.3477124584483063
2014-02-11,0.6463131772461218,0.29709006609975874,0.34774233026983414
2014-02-12,0.6640336426756437,0.2850721496714175,0.3476834504051068
2014-02-13,0.6618477204656584,0.28201681607399176,0.34763579455075294
2014-02-14,0.6601627116459886,0.2865011731025823,0.3475968020197693
2014-02-18,0.660316630491837,0.2858616997208184,0.34755723485721124
2014-02-19,0.6625211921719212,0.28524941384793767,0.3475068427220656
2014-02-20,0.6634964037723867,0.2830856070827749,0.34745182648959333
2014-02-21,0.6660945080054138,0.28933677835323734,0.3473840948171183
2014-02-24,0.6676838626448248,0.28837899765114733,0.34730875502980857
2014-02-25,0.6707628078114352,0.2796878104638448,0.3472183972156024
2014-02-26,0.6693615333899424,0.27630479287053183,0.34713549756257467
2014-02-27,0.6676243777226213,0.27434940908390165,0.3470616981861487
2014-02-28,0.6683837465569391,0.2744018359257334,0.34698447096243323
2014-03-03,0.6695768545308793,0.274105391133287,0.34690166433496666
2014-03-04,0.6665299342130809,0.2790466938981109,0.34683450634222646
2014-03-05,0.6609612394716657,0.2761140834223609,0.34679552761315696
2014-03-06,0.6713136955125091,0.2585921082934882,0.34670498149752865
2014-03-07,0.66775247630357,0.25395821438884236,0.34663269420852316
2014-03-10,0.6646874745925865,0.27411309863620925,0.3465760933645176
2014-03-11,0.6648197191912357,0.2726890641396802,0.3465191143017389
2014-03-12,0.6645403384237067,0.27282286584706844,0.3464638170381117
2014-03-13,0.6619613239235094,0.2714335074585351,0.3464216913333036
2014-03-14,0.6622845558791018,0.26102698063473295,0.3463781600972416
2014-03-17,0.6646952754875585,0.25684128439781534,0.3463227929193176
2014-03-18,0.6690930609553193,0.24661789217926175,0.34624571364994444
2014-03-19,0.6689388085992406,0.24678125598679632,0.34616979103869855
2014-03-20,0.6599194657238433,0.25971845204788424,0.34613934475488584
2014-03-21,0.6608327070457284,0.26476852200134926,0.34610448449588277
2014-03-24,0.6642883693087317,0.2656873599708338,0.34605252022685973
2014-03-25,0.6695843193993027,0.26318859178097714,0.3459743360287289
2014-03-26,0.6665170469978766,0.2595246310740873,0.3459118791135959
2014-03-27,0.6658649786086184,0.25513198257335284,0.3458529948249848
2014-03-28,0.6658102721931738,0.25483382429859475,0.34579467848989404
2014-03-31,0.6632354272187552,0.25502095313263584,0.3457495279613508
2014-04-01,0.664314326447002,0.2551321482869184,0.34569920868930903
2014-04-02,0.6633632715224684,0.261640617282585,0.34565389628825016
2014-04-03,0.6623438222085001,0.2595769824229688,0.34561390769576644
2014-04-04,0.6648145085754813,0.2642921062882098,0.3455617656144102
2014-04-07,0.6597713763526316,0.27214293879082413,0.345535099904575
2014-04-08,0.6576489207698281,0.26809692976565586,0.345519179801203
2014-04-09,0.6563693632558367,0.2712145631643441,0.3455097370859178
2014-04-10,0.6576595373723191,0.2643554997668851,0.34549389071362663
2014-04-11,0.6580047396151637,0.270255538018239,0.34547639756198273
2014-04-14,0.6686652892882843,0.24645428177524736,0.3454056891277314
2014-04-15,0.6692898474529216,0.2449571060859788,0.3453322114448281
2014-04-16,0.67147800387379,0.23990389232539583,0.345248160368235
2014-04-17,0.6724511552748735,0.24020858738407488,0.34515966379001944
2014-04-21,0.672813481092277,0.23927965328921835,0.34506979806560795
2014-04-22,0.6729750743669867,0.23997964318532355,0.34497957370344495
2014-04-23,0.6745185652747521,0.23909499926870648,0.344882083008554
2014-04-24,0.6736376917585023,0.24008998436235268,0.3447894841347187
2014-04-25,0.6780979954412495,0.2401042754350164,0.34467504673683885
2014-04-28,0.6778408624913789,0.24497776375028268,0.3445624671906978
2014-04-29,0.6794351796006408,0.23146850169098493,0.34444247895674107
2014-04-30,0.6790214592251781,0.23060458941995865,0.34432515926583146
2014-05-01,0.6776359275535994,0.22513611708756887,0.3442153538317343
2014-05-02,0.6780044360153569,0.2169212548667625,0.34410425488249885
2014-05-05,0.6806713856800747,0.21921948453993834,0.34398037667968595
2014-05-06,0.6824851244074642,0.22046738617585207,0.3438480491742502
2014-05-07,0.6855782462293593,0.22281925014476067,0.34370091769723216
2014-05-08,0.6877306063966662,0.2247136671337092,0.3435437600767627
2014-05-09,0.6883582208552905,0.22495530292639546,0.34338425017210245
2014-05-12,0.6901836674148117,0.21984254792580804,0.34321641058416785
2014-05-13,0.6895758467963226,0.2167800908196625,0.3430524492972654
2014-05-14,0.6884498515576271,0.22568349900525925,0.34289493779299096
2014-05-15,0.6859905142968951,0.2401148907030946,0.3427505105325415
2014-05-16,0.6835151972768001,0.22675286051038734,0.34261918199349484
2014-05-19,0.6819395831557409,0.23004347041508352,0.34249638816774863
2014-05-20,0.6827728623513698,0.221577708653637,0.3423700419151531
2014-05-21,0.6832596833903686,0.22298110175382055,0.3422418932886255
2014-05-22,0.6834979466229731,0.22510666811101285,0.3421131940890675
2014-05-23,0.6827497812904697,0.2232935661629719,0.3419888792121698
2014-05-27,0.6823913851399389,0.22349349235907046,0.34186697789040926
2014-05-28,0.6842238141466804,0.22133920347128136,0.3417365239302238
2014-05-29,0.685029855608799,0.2244635854914569,0.3416026920325287
2014-05-30,0.6853237008480282,0.22268335042806792,0.3414680600681259
2014-06-02,0.6844628748958953,0.22380891506053716,0.3413384053933058
2014-06-03,0.6851604310259067,0.22147565318575474,0.3412059112112097
2014-06-04,0.6866885957955587,0.22442494518432854,0.34106643867617586
2014-06-05,0.6864371412218517,0.22687977442370996,0.34092892077668574
2014-06-06,0.6879269165576101,0.23601217165402122,0.34078464159001426
2014-06-09,0.688903684553321,0.2225489083124684,0.34063619995929756
2014-06-10,0.6883141832063949,0.22145572955150072,0.3404914480434691
2014-06-11,0.6856782457115399,0.2190878494860911,0.34036059957469406
2014-06-12,0.687207922491042,0.21811562633555948,0.3402227569643654
2014-06-13,0.6885272701605174,0.2193271356040965,0.3400790068287409
2014-06-16,0.6892756599134265,0.2196226960390463,0.3399322334950301
2014-06-17,0.6883336618343419,0.21558547374760384,0.33979090401838324
2014-06-18,0.6867448942514015,0.21609091106891903,0.3396582250270343
2014-06-19,0.6936374538092972,0.20651136519846514,0.33949174663285264
2014-06-20,0.687758519150297,0.19185910013266674,0.3393554953039369
2014-06-23,0.6876567135484001,0.1894221197320475,0.3392204342596752
2014-06-24,0.6862386882191837,0.19147709740254346,0.33909313864728086
2014-06-25,0.6858484730178576,0.1932508808166122,0.33896843058895515
2014-06-26,0.6900719431686757,0.19715790259595978,0.33882322872016696
2014-06-27,0.6910428690390092,0.19774066763645706,0.3386738982313711
2014-06-30,0.6915551520549816,0.20069422788166427,0.3385227529799394
2014-07-01,0.6927271494026629,0.20019057653505531,0.3383665034680264
2014-07-02,0.69417101964855,0.19628242938878665,0.3382038158524435
2014-07-03,0.6888963233255113,0.1975318650918248,0.3380683151565537
2014-07-07,0.6879684943122258,0.19717047901840393,0.3379381311092098
2014-07-08,0.6940660607326584,0.18182081685519286,0.3377781101500005
2014-07-09,0.6942582665991253,0.185233462638371,0.33761792826625486
2014-07-10,0.696191012573335,0.17936739594260878,0.33744888356205693
2014-07-11,0.6957884435372057,0.17830038246385502,0.33728269692656065
2014-07-14,0.6965193411927163,0.16919628519383034,0.33711368673596426
2014-07-15,0.6959041131253436,0.17745566212709543,0.3369485977366577
2014-07-16,0.6950385388006937,0.18559894676775363,0.33678866205397096
2014-07-17,0.6978926352261575,0.18767390673683249,0.3366152555675703
2014-07-18,0.6944885611478877,0.19288272498268358,0.336459736483993
2014-07-21,0.6949598178003679,0.20141430080491793,0.3363026387125712
2014-07-22,0.6958683319579982,0.20089006125140996,0.3361417838592184
2014-07-23,0.6964699971058171,0.20190195778154188,0.3359787249543932
2014-07-24,0.6979677344133646,0.20079582305873073,0.33580899265755443
2014-07-25,0.6954444206649422,0.2028542156401607,0.3356527255909419
2014-07-28,0.6945373249222905,0.20572702793476141,0.3355017753383757
2014-07-29,0.697422142416131,0.20341972983596454,0.3353371557496032
2014-07-30,0.6959657894632958,0.20306054503059068,0.33518064102353873
2014-07-31,0.68974365910644,0.21946092972837972,0.3350560195228888
2014-08-01,0.6883957702164712,0.22824265645652672,0.334938760574192
2014-08-04,0.6855603264354451,0.21684318429627664,0.33483626513914383
2014-08-05,0.6866533954744729,0.21650242123808064,0.33472881683607575
2014-08-06,0.6870802900109719,0.21687585817138022,0.3346197713018405
2014-08-07,0.6879348531880536,0.21780919063342508,0.33450699817939106
2014-08-08,0.683957586761857,0.21978936994750212,0.33441467525468477
2014-08-11,0.6843938403112519,0.21797569553895235,0.3343206326768551
2014-08-12,0.6852063988918577,0.22303584370389232,0.3342229975190115
2014-08-13,0.6864084997317769,0.21902108516848426,0.33411984003275763
2014-08-14,0.6911221509837652,0.20198621257393154,0.333993630077675
2014-08-15,0.6958659709952775,0.2039282663895586,0.33384433207231023
2014-08-18,0.6957081369565343,0.20471507194718874,0.33369656972716605
2014-08-19,0.6949049439883346,0.20801713373716318,0.3335535621585885
2014-08-20,0.6943712790799571,0.20744784675779782,0.3334139379523958
2014-08-21,0.6935855350469828,0.20648576489542655,0.33327894058739893
2014-08-22,0.6946419156573861,0.20761904590318137,0.333139336306175
2014-08-25,0.6955562101610281,0.20747850987314717,0.33299585857383895
2014-08-26,0.6950932044993582,0.2109042823104975,0.33285541325847295
2014-08-27,0.6958752087277287,0.21090944320372035,0.332711760148542
2014-08-28,0.6949151333218306,0.2135982096863025,0.33257362568119014
2014-08-29,0.6933453535254543,0.21538287590549962,0.33244403078515694
2014-09-02,0.6985184709589702,0.20934057727846342,0.33228921827643626
2014-09-03,0.6876438654779587,0.23649215649851896,0.33218955285766427
2014-09-04,0.6860589120600238,0.23445320965290234,0.3320983105330758
2014-09-05,0.6875844475917149,0.233825474031169,0.33199989674245184
2014-09-08,0.6875731493796928,0.23206459326972148,0.3319020315118411
2014-09-09,0.6863588133062243,0.23563036638437143,0.3318107272877508
2014-09-10,0.6860538147983289,0.24599978590030355,0.3317214045773204
2014-09-11,0.6853970526323975,0.25259016851735194,0.3316358122912718
2014-09-12,0.6869534856447022,0.26292920177966494,0.3315428658015919
2014-09-15,0.6825960029503783,0.2681310608696491,0.3314721714578321
2014-09-16,0.6817114866208528,0.26792560111308067,0.33140625316743866
2014-09-17,0.681733818989865,0.2700309913064446,0.33134055280665214
2014-09-18,0.6859617994422603,0.2589082859816902,0.3312540410454076
2014-09-19,0.681839846222556,0.27428581011495773,0.33118857160906784
2014-09-22,0.6820547787550646,0.2670683190587913,0.33112235485724717
2014-09-23,0.6827296155066028,0.26479729449073247,0.3310530950054279
2014-09-24,0.6816641514722431,0.2614676647451855,0.33098950877303956
2014-09-25,0.682576337747089,0.2560864476335036,0.33092167954043894
2014-09-26,0.6810509577124301,0.2513673475276485,0.3308618163541746
2014-09-29,0.6832811986838584,0.25231937305945823,0.3307911012789844
2014-09-30,0.6822237584482058,0.25992790322224874,0.3307260269803485
2014-10-01,0.6741222414158216,0.26580882054769067,0.33070178563836766
2014-10-02,0.6746236440150077,0.26869213305300516,0.3306751584901008
2014-10-03,0.6745565287067271,0.2709945432981711,0.3306490000541167
2014-10-06,0.6745064496655023,0.2672830689872716,0.3306232228055186
2014-10-07,0.6723454491912879,0.2745104339121046,0.33060837944553456
2014-10-08,0.6704154624529289,0.2766992018825876,0.33060326023604225
2014-10-09,0.6684581652261358,0.2762301423556822,0.33060795310873137
2014-10-10,0.6688351611076402,0.27783391471579677,0.3306107375376495
2014-10-13,0.6691151815666099,0.2768696638493134,0.3306121079421282
2014-10-14,0.6690554129241613,0.27490599700387447,0.33061377033779676
2014-10-15,0.6718931472008641,0.26950359132021023,0.3306012357501035
2014-10-16,0.6819147494077614,0.2552013584197934,0.33053865582431413
2014-10-17,0.6815103294469435,0.2496091830688882,0.3304784108979578
2014-10-20,0.6789620786723611,0.24522171664159112,0.3304312084501062
2014-10-21,0.6787919369536252,0.24521241075741365,0.3303850927230875
2014-10-22,0.6760797259018435,0.2415082685224131,0.3303527686299629
2014-10-23,0.6775711034325629,0.2427218917836761,0.3303131492696503
2014-10-24,0.6794001320662556,0.23479456033804916,0.3302645828629708
2014-10-27,0.6773917467220495,0.23586690491938098,0.3302263012150457
2014-10-28,0.6780265301069703,0.23611553414646813,0.33018503705843566
2014-10-29,0.6820999018329897,0.22890666578320695,0.3301236123639785
2014-10-30,0.6823859108642801,0.22127687828360623,0.33006106474783725
2014-10-31,0.687145733630582,0.22248320883312356,0.3299750307559452
2014-11-03,0.6872395439348763,0.2210128631857071,0.32988895788249106
2014-11-04,0.6895070438574987,0.2181147055603183,0.3297919778737911
2014-11-05,0.6875392483227758,0.21871651527532843,0.32970532174280825
2014-11-06,0.691955756702999,0.21384931923475642,0.3295970163505792
2014-11-07,0.6904307194314803,0.21221688101250014,0.3294968776716689
2014-11-10,0.6803097239145983,0.23072430683895498,0.3294478446637376
2014-11-11,0.6756433773613449,0.24121266411539616,0.3294223885536122
2014-11-12,0.6753604162877478,0.24346153457427075,0.3293984745294054
2014-11-13,0.6750874403671872,0.2445531366426287,0.32937604495492245
2014-11-14,0.6742834560723071,0.24265132609887827,0.3293577474497863
2014-11-17,0.6731849400170822,0.24663342791885645,0.32934503401245196
2014-11-18,0.6724087184632612,0.24660190154908548,0.3293362652500734
2014-11-19,0.6700993473479446,0.2484682258607822,0.3293390871870834
2014-11-20,0.6666372316348589,0.24699862203961429,0.32935920559297366
2014-11-21,0.663967811386699,0.25315341882575976,0.3293925705080753
2014-11-24,0.6605429227404606,0.2601267800243018,0.3294428930418326
2014-11-25,0.6607157302679971,0.25934235993637766,0.32949209992528344
2014-11-26,0.6637534489023111,0.25892859917577205,0.32952587218114543
2014-11-28,0.6645889122607525,0.25663123619810807,0.3295552982589359
2014-12-01,0.6572619368857946,0.24902831365381362,0.32962121208321227
2014-12-02,0.6633946767864274,0.21923410437333005,0.32965613263886406
2014-12-03,0.6613210965153099,0.23377770734070713,0.3297012464930932
2014-12-04,0.6619928083460423,0.23309075237413343,0.32974277621889747
2014-12-05,0.6622943582619233,0.23412531937737155,0.32978259054649334
2014-12-08,0.6597358631756154,0.23517710618986443,0.3298349982778828
2014-12-09,0.659917029686707,0.22772229404299138,0.3298862381380599
2014-12-10,0.6584319722977088,0.22858252352391842,0.32994464708588106
2014-12-11,0.6567280803263558,0.2239781035639884,0.3300112834488199
2014-12-12,0.659935330084931,0.22298254277780793,0.3300615503811512
2014-12-15,0.658334809044076,0.22066503174161353,0.330119568584025
2014-12-16,0.6574484298402291,0.234456287594967,0.3301817285919037
2014-12-17,0.6576410276405298,0.22922549892587862,0.3302426148107415
2014-12-18,0.6535854626960006,0.22594050844457653,0.3303234744232078
2014-12-19,0.6550541979642084,0.2205431983774994,0.3303965860612707
2014-12-22,0.6601464352274536,0.2262888724824792,0.33044387095482713
2014-12-23,0.6604051223946872,0.22773641825168997,0.3304896259880795
2014-12-24,0.6587491312288488,0.2226541106792187,0.33054343220199484
2014-12-26,0.6629470191107235,0.22399947117484031,0.33057597994543125
2014-12-29,0.6633942081729461,0.22295281460162575,0.3306061290048393
2014-12-30,0.6637225247368611,0.2176102254054712,0.3306344857361308
2014-12-31,0.664579321558895,0.21545616841237808,0.3306584166996556
2015-01-02,0.6700404241083558,0.2121826852049612,0.33065492249561557
2015-01-05,0.6733386361281246,0.20576367059442327,0.3306349547024968
2015-01-06,0.6705859851204685,0.20558909023779934,0.330628850003382
2015-01-07,0.6679312820172725,0.2000489976706367,0.3306360493432787
2015-01-08,0.6742261038326812,0.1936181493050257,0.3306117385773989
2015-01-09,0.6732241653877842,0.18939370972535036,0.33059255905757295
2015-01-12,0.6704340857751618,0.19518573130833258,0.3305874258334093
2015-01-13,0.6713367888228002,0.19513324038653257,0.33057780476012827
2015-01-14,0.6768396163521104,0.19169120225615208,0.3305407176545671
2015-01-15,0.6752891264696332,0.19130474830391128,0.3305115684339461
2015-01-16,0.6721562304438182,0.19558106596376892,0.33049822943955726
2015-01-20,0.6672869645181009,0.18737181319760626,0.330509303469769
2015-01-21,0.6708957560390917,0.1863251973986696,0.33050227817222466
2015-01-22,0.6680074347988426,0.18498536523714681,0.3305097296073693
2015-01-23,0.6714110750226359,0.1866482906376528,0.3305001255842193
2015-01-26,0.6688395724517853,0.18261174615218045,0.3305034270940393
2015-01-27,0.6704406514152748,0.18365306692912667,0.33049870670149273
2015-01-28,0.6711970817921816,0.18436896421667354,0.33049022775902437
2015-01-29,0.6671179319112366,0.18118342450649003,0.33050218696067307
2015-01-30,0.6656718219052803,0.19125888933659727,0.33052131691634334
2015-02-02,0.6636281047271149,0.21385763380278647,0.330550569808126
2015-02-03,0.6657818094680139,0.21258889176221696,0.3305689079117453
2015-02-04,0.65578985820671,0.2018990806966284,0.33063711408115304
2015-02-05,0.6537866293412572,0.20282463675405743,0.330714995364041
2015-02-06,0.6528821281451959,0.1986790174054116,0.3307970097464948
2015-02-09,0.6410591466946832,0.20689481289426814,0.33093772896428886
2015-02-10,0.6426452221552246,0.206866896965938,0.3310698142086913
2015-02-11,0.646797625588411,0.19966150461588017,0.33118047700970576
2015-02-12,0.6495777355299156,0.1929481112991033,0.33127668594700765
2015-02-13,0.6507615951230463,0.19228357144297434,0.33136649454165734
2015-02-17,0.6498428598985091,0.18934992785140728,0.3314604477694565
2015-02-18,0.645814266315111,0.1954789321699784,0.3315740741990336
2015-02-19,0.6455556699949744,0.19273965625198686,0.33168842547806354
2015-02-20,0.6455935072548821,0.1932076665224142,0.33180201581439883
2015-02-23,0.6459239330659072,0.19321460362256462,0.3319133860699973
2015-02-24,0.6457169575529719,0.1928808951248695,0.33202523435188247
2015-02-25,0.6451814424381422,0.19497503006431768,0.3321392009679323
2015-02-26,0.6465840808700044,0.19124685700792798,0.33224558455874265
2015-02-27,0.6463154823940381,0.1931553554714957,0.33235277922397877
2015-03-02,0.646739085619093,0.19480613218853485,0.3324573198997634
2015-03-03,0.6462979911006996,0.19938440923847203,0.3325635433447611
2015-03-04,0.6513912034774118,0.1999758205280879,0.33264376961065023
2015-03-05,0.6526276891631129,0.20816244204761855,0.3327174123167814
2015-03-06,0.6529624750128405,0.19809792715485533,0.3327890128801333
2015-03-09,0.6461347787177595,0.2214838981420679,0.33289439392214387
2015-03-10,0.6471140056084912,0.219314316085696,0.3329943519244907
2015-03-11,0.646514470330064,0.21499594416811668,0.33309680781321793
2015-03-12,0.6477072714887891,0.215685006365914,0.33319278741670794
2015-03-13,0.6497116500572861,0.21142265071404848,0.333278265229338
2015-03-16,0.6525328552493672,0.21380719857266078,0.3333492096269445
2015-03-17,0.6527076703202404,0.21217814985345804,0.33341892522720856
2015-03-18,0.6540163317081625,0.21332882390060984,0.3334817489425317
2015-03-19,0.6456748195705461,0.2456512184831409,0.33358596609996627
2015-03-20,0.6461791786185237,0.2522936074638155,0.3336871403763738
2015-03-23,0.6422177957851761,0.2641464441382843,0.3338076156955661
2015-03-24,0.6380854518167601,0.27275098934111897,0.33394815035800446
2015-03-25,0.6333909642957346,0.26713673980921865,0.33411145478473575
2015-03-26,0.6330481559488684,0.266692880938587,0.33427565673106774
2015-03-27,0.6337956441929369,0.2706915212063741,0.33443530022644774
2015-03-30,0.6328347036130242,0.2677673136414466,0.3345989502072504
2015-03-31,0.6333738096624014,0.26770662100658416,0.3347590864079021
2015-04-01,0.6336490022683867,0.26822759184167355,0.33491704596452065
2015-04-02,0.6316134169216341,0.27602728981347846,0.33508439365008985
2015-04-06,0.6309083301649601,0.2743837945240471,0.3352544300310146
2015-04-07,0.6278662187455311,0.2788259578912775,0.3354388267871319
2015-04-08,0.6308198487667258,0.2827241968594911,0.3356075334093626
2015-04-09,0.6292710702754197,0.28802516424134056,0.3357831403909387
2015-04-10,0.6258905314241373,0.29126064429458265,0.3359747720318633
2015-04-13,0.624488529728198,0.29400268341816826,0.336172455523063
2015-04-14,0.6260036718567923,0.28890713046654626,0.33636157488616375
2015-04-15,0.6261546138647562,0.2912460417173021,0.3365489939424091
2015-04-16,0.622974147395568,0.2961958153535644,0.3367513782357192
2015-04-17,0.6235174951695329,0.29998040480142873,0.33695003386869293
2015-04-20,0.6248271799811151,0.30579872570130945,0.33714114779944393
2015-04-21,0.6207090356803765,0.3226352804500723,0.3373518968820448
2015-04-22,0.6186168116248221,0.3270543400734658,0.33757205333951046
2015-04-23,0.6145666957167726,0.3343883493167375,0.33781135959422903
